assay	experiment_ID	orf_name_a	orf_name_b	orf_name_f1	orf_name_f2	F1_CCSB_ORF_ID	F2_CCSB_ORF_ID	source_dataset	score	result_at_0_RRS
GPCA	Sv01	YHR090C	YPR023C	YPR023C	YHR090C	1879	3696	CYC2008		
GPCA	Sv01	YEL018W	YPR023C	YEL018W	YPR023C	4074	1879	CYC2008	10.154818109052105	False
GPCA	Sv01	YNL136W	YPR023C	YPR023C	YNL136W	1879	4148	CYC2008	12.84842733402393	False
GPCA	Sv01	YOR244W	YPR023C	YOR244W	YPR023C	4794	1879	CYC2008	10.083479327331842	False
GPCA	Sv01	YJL081C	YPR023C	YJL081C	YPR023C	5076	1879	CYC2008	9.586839787961827	False
GPCA	Sv01	YBR123C	YGR047C	YGR047C	YBR123C	4477	1883	CYC2008	10.567956075415466	False
GPCA	Sv01	YBR123C	YKL078W	YKL078W	YBR123C	5338	1883	YeRI	9.768184324776927	False
GPCA	Sv01	YJL077C	YOL141W	YOL141W	YJL077C	1886	5450	GI_PSN_PCC_gt_0.2	9.507794640198696	False
GPCA	Sv01	YPL129W	YPL188W	YPL129W	YPL188W	1887	3440	YeRI	9.4241662888181	False
GPCA	Sv01	YKR071C	YLL029W	YKR071C	YLL029W	2041	1888	YeRI	9.319672120946995	False
GPCA	Sv01	YLL029W	YNL189W	YNL189W	YLL029W	2273	1888	YeRI	9.379378367071263	False
GPCA	Sv01	YDR453C	YLL029W	YDR453C	YLL029W	2800	1888	YeRI	9.221587121264806	False
GPCA	Sv01	YLL029W	YOR368W	YOR368W	YLL029W	2994	1888	YeRI	9.493855449240824	False
GPCA	Sv01	YLL029W	YMR239C	YMR239C	YLL029W	3314	1888	YeRI	9.172427508645484	False
GPCA	Sv01	YDR128W	YMR061W	YMR061W	YDR128W	1894	3596	scRRS-v2	9.978710459106358	False
GPCA	Sv01	YDR228C	YMR061W	YMR061W	YDR228C	1894	5312	scPRS-v2	9.100662339005199	False
GPCA	Sv01	YNL113W	YPR110C	YNL113W	YPR110C	189	1844	PrePPI-LR600		
GPCA	Sv01	YHL018W	YNL113W	YHL018W	YNL113W	767	189	CCSB-YI1		
GPCA	Sv01	YNL113W	YOR210W	YOR210W	YNL113W	797	189	CYC2008		
GPCA	Sv01	YLR291C	YPL088W	YLR291C	YPL088W	1901	1911	CCSB-YI1	12.65463602852797	False
GPCA	Sv01	YKR035W-A	YLR291C	YKR035W-A	YLR291C	2770	1901	YeRI		
GPCA	Sv01	YLR291C	YMR055C	YMR055C	YLR291C	2858	1901	YeRI		
GPCA	Sv01	YLR291C	YOR072W-B	YLR291C	YOR072W-B	1901	2956	YeRI	9.207014320177533	False
GPCA	Sv01	YDL087C	YLR291C	YLR291C	YDL087C	1901	2984	YeRI	9.54882190845875	False
GPCA	Sv01	YGR057C	YLR291C	YLR291C	YGR057C	1901	3009	YeRI	9.791162888555018	False
GPCA	Sv01	YLR291C	YNL055C	YLR291C	YNL055C	1901	3350	YeRI	9.25502856981873	False
GPCA	Sv01	YLR102C	YLR291C	YLR102C	YLR291C	3725	1901	YeRI		
GPCA	Sv01	YGR120C	YLR291C	YLR291C	YGR120C	1901	3783	CCSB-YI1	9.25502856981873	False
GPCA	Sv01	YLR291C	YNL075W	YNL075W	YLR291C	3915	1901	YeRI		
GPCA	Sv01	YLL007C	YLR291C	YLL007C	YLR291C	4111	1901	YeRI		
GPCA	Sv01	YDL175C	YLR291C	YLR291C	YDL175C	1901	4369	YeRI	9.348728154231079	False
GPCA	Sv01	YGL175C	YLR291C	YGL175C	YLR291C	4393	1901	CCSB-YI1		
GPCA	Sv01	YLR291C	YNL314W	YNL314W	YLR291C	4548	1901	CCSB-YI1		
GPCA	Sv01	YLR291C	YOR232W	YOR232W	YLR291C	4996	1901	CCSB-YI1		
GPCA	Sv01	YKL164C	YLR291C	YLR291C	YKL164C	1901	5046	YeRI	9.698704666770345	False
GPCA	Sv01	YLR291C	YOR380W	YOR380W	YLR291C	5149	1901	CCSB-YI1		
GPCA	Sv01	YLR291C	YNL334C	YLR291C	YNL334C	1901	5152	YeRI	9.722807531169547	False
GPCA	Sv01	YLR291C	YPL018W	YLR291C	YPL018W	1901	5319	YeRI		
GPCA	Sv01	YJR050W	YLR291C	YLR291C	YJR050W	1901	5467	YeRI	9.319672120946995	False
GPCA	Sv01	YER094C	YLR291C	YLR291C	YER094C	1901	5512	YeRI	10.580258567499788	False
GPCA	Sv01	YCL028W	YLR291C	YCL028W	YLR291C	5530	1901	CCSB-YI1		
GPCA	Sv01	YLR448W	YMR121C	YMR121C	YLR448W	5012	1902	CYC2008	10.4797802640291	False
GPCA	Sv01	YEL051W	YPR036W	YPR036W	YEL051W	1903	1953	CYC2008	11.727920454563199	False
GPCA	Sv01	YKL080W	YPR036W	YKL080W	YPR036W	2109	1903	CYC2008	9.722807531169547	False
GPCA	Sv01	YOR270C	YPR036W	YPR036W	YOR270C	1903	2680	CYC2008	9.54882190845875	False
GPCA	Sv01	YGR020C	YPR036W	YPR036W	YGR020C	1903	3655	CYC2008	11.055960234452295	False
GPCA	Sv01	YHR039C-A	YPR036W	YHR039C-A	YPR036W	3694	1903	CYC2008	9.535275376620804	False
GPCA	Sv01	YLR447C	YPR036W	YLR447C	YPR036W	3785	1903	CYC2008		
GPCA	Sv01	YOR332W	YPR036W	YPR036W	YOR332W	1903	5096	CYC2008	9.802516365121223	False
GPCA	Sv01	YDL097C	YEL009C	YEL009C	YDL097C	1904	3313	Uetz-screen	9.674192268145685	False
GPCA	Sv01	YEL009C	YPL038W	YPL038W	YEL009C	3703	1904	Uetz-screen	11.788310503700918	False
GPCA	Sv01	YMR063W	YOR275C	YOR275C	YMR063W	2255	1905	GI_PSN_PCC_gt_0.3	9.649256177517314	False
GPCA	Sv01	YMR063W	YMR154C	YMR063W	YMR154C	1905	5434	GI_PSN_PCC_gt_0.5	9.238404739325079	False
GPCA	Sv01	YCL043C	YJL060W	YCL043C	YJL060W	4340	1909	YeRI	16.008713106088273	True
GPCA	Sv01	YDL226C	YNR061C	YNR061C	YDL226C	190	1792	YeRI	10.181152256865566	False
GPCA	Sv01	YJL203W	YNR061C	YNR061C	YJL203W	190	5441	scRRS-v2	9.4093909361377	False
GPCA	Sv01	YBR261C	YPL088W	YBR261C	YPL088W	3942	1911	CCSB-YI1	10.580258567499788	False
GPCA	Sv01	YBR079C	YMR309C	YBR079C	YMR309C	1912	2550	CYC2008	18.20447562367176	True
GPCA	Sv01	YBR079C	YMR309C	YBR079C	YMR309C	1912	2550	scPRS-v2	18.20447562367176	True
GPCA	Sv01	YBR079C	YOR361C	YOR361C	YBR079C	2563	1912	CYC2008	9.238404739325079	False
GPCA	Sv01	YBR079C	YMR012W	YBR079C	YMR012W	1912	4489	CYC2008	10.612868497291041	False
GPCA	Sv01	YBR079C	YDR429C	YBR079C	YDR429C	1912	5223	CYC2008	10.127994320976393	False
GPCA	Sv01	YKL137W	YMR157C	YMR157C	YKL137W	1917	4774	GI_PSN_PCC_gt_0.2		
GPCA	Sv01	YDR471W	YGR085C	YGR085C	YDR471W	1919	4667	CYC2008	9.379378367071263	False
GPCA	Sv01	YKL120W	YOL065C	YOL065C	YKL120W	1923	1975	scRRS-v2		
GPCA	Sv01	YDR479C	YOL065C	YDR479C	YOL065C	3149	1923	CCSB-YI1	13.01924321660361	False
GPCA	Sv01	YDR443C	YNL092W	YDR443C	YNL092W	5333	1926	scRRS-v2	10.246740598493144	False
GPCA	Sv01	YCR009C	YLR337C	YCR009C	YLR337C	1928	2636	GI_PSN_PCC_gt_0.3		
GPCA	Sv01	YCR009C	YMR232W	YCR009C	YMR232W	1928	3951	scPRS-v2	9.271463027904375	False
GPCA	Sv01	YCR009C	YDR388W	YDR388W	YCR009C	4279	1928	GI_PSN_PCC_gt_0.5	18.986019773064076	True
GPCA	Sv01	YCR009C	YDR388W	YDR388W	YCR009C	4279	1928	YeRI	18.986019773064076	True
GPCA	Sv01	YCR009C	YDR388W	YDR388W	YCR009C	4279	1928	scPRS-v2	18.986019773064076	True
GPCA	Sv01	YCR009C	YOR181W	YCR009C	YOR181W	1928	4856	Lit-BM-13	10.047123912114026	False
GPCA	Sv01	YDL044C	YNL189W	YDL044C	YNL189W	1929	2273	YeRI		
GPCA	Sv01	YDL044C	YLR347C	YDL044C	YLR347C	1929	2641	YeRI		
GPCA	Sv01	YDL044C	YKR027W	YKR027W	YDL044C	2656	1929	YeRI	10.437752072323603	False
GPCA	Sv01	YDL044C	YMR055C	YMR055C	YDL044C	2858	1929	YeRI	9.802516365121223	False
GPCA	Sv01	YDL044C	YER094C	YER094C	YDL044C	5512	1929	YeRI	10.586839787961827	False
GPCA	Sv01	YBL007C	YNL152W	YNL152W	YBL007C	193	5285	Lit-BM-13	12.055960234452295	False
GPCA	Sv01	YBR291C	YMR241W	YMR241W	YBR291C	4881	1940	GI_PSN_PCC_gt_0.3	18.51559590063121	True
GPCA	Sv01	YGR158C	YNL232W	YNL232W	YGR158C	1946	2812	YeRI	11.201511344500146	False
GPCA	Sv01	YMR315W-A	YNL232W	YMR315W-A	YNL232W	4756	1946	YeRI	10.03754695396218	False
GPCA	Sv01	YMR120C	YOR327C	YOR327C	YMR120C	1947	5023	Tarassov	10.4797802640291	False
GPCA	Sv01	YJR067C	YPL271W	YPL271W	YJR067C	484	194	YeRI	9.586839787961827	False
GPCA	Sv01	YJR052W	YNL230C	YNL230C	YJR052W	2453	1951	CYC2008	10.310612781659529	False
GPCA	Sv01	YGR003W	YJR052W	YJR052W	YGR003W	1951	3802	CYC2008	9.722807531169547	False
GPCA	Sv01	YBR114W	YJR052W	YJR052W	YBR114W	1951	3803	CYC2008	9.221587121264806	False
GPCA	Sv01	YBR231C	YDR334W	YBR231C	YDR334W	1952	3019	GI_PSN_PCC_gt_0.5	13.783919045472935	False
GPCA	Sv01	YBR231C	YLR085C	YLR085C	YBR231C	3386	1952	GI_PSN_PCC_gt_0.5	11.159240650411672	False
GPCA	Sv01	YBR231C	YML041C	YBR231C	YML041C	1952	5004	GI_PSN_PCC_gt_0.5		
GPCA	Sv01	YEL051W	YKL080W	YKL080W	YEL051W	2109	1953	CYC2008	10.514714054138487	False
GPCA	Sv01	YEL051W	YMR105C	YEL051W	YMR105C	1953	2265	Tarassov		
GPCA	Sv01	YEL051W	YOR270C	YEL051W	YOR270C	1953	2680	CYC2008	11.133142212400601	False
GPCA	Sv01	YEL051W	YOR270C	YEL051W	YOR270C	1953	2680	Tarassov	11.133142212400601	False
GPCA	Sv01	YEL051W	YGR020C	YEL051W	YGR020C	1953	3655	CYC2008	10.674192268145685	False
GPCA	Sv01	YEL051W	YGR020C	YEL051W	YGR020C	1953	3655	Lit-BM-13	10.674192268145685	False
GPCA	Sv01	YEL051W	YGR020C	YEL051W	YGR020C	1953	3655	YeRI	10.674192268145685	False
GPCA	Sv01	YEL051W	YHR039C-A	YEL051W	YHR039C-A	1953	3694	CYC2008	11.055960234452295	False
GPCA	Sv01	YEL051W	YGR120C	YGR120C	YEL051W	3783	1953	CCSB-YI1	14.163964091412272	False
GPCA	Sv01	YEL051W	YLR447C	YEL051W	YLR447C	1953	3785	CYC2008		
GPCA	Sv01	YEL051W	YOR332W	YEL051W	YOR332W	1953	5096	CYC2008	10.263269200372662	False
GPCA	Sv01	YBR284W	YDL238C	YDL238C	YBR284W	2408	1956	Ito-core	14.311606422205152	False
GPCA	Sv01	YML072C	YMR011W	YMR011W	YML072C	1961	4937	Tarassov	9.271463027904375	False
GPCA	Sv01	YHR094C	YMR011W	YHR094C	YMR011W	5129	1961	Tarassov	9.686500527183219	False
GPCA	Sv01	YIL011W	YMR201C	YMR201C	YIL011W	3276	1964	Uetz-screen	10.989394499844733	False
GPCA	Sv01	YIL011W	YOR357C	YIL011W	YOR357C	1964	5518	GI_PSN_PCC_gt_0.2		
GPCA	Sv01	YGL206C	YOR027W	YGL206C	YOR027W	3022	1967	Tarassov	11.078817949961978	False
GPCA	Sv01	YMR186W	YOR027W	YMR186W	YOR027W	3777	1967	GI_PSN_PCC_gt_0.5	20.131980012779632	True
GPCA	Sv01	YCL029C	YMR294W	YCL029C	YMR294W	2072	1969	GI_PSN_PCC_gt_0.3	13.721526464007477	False
GPCA	Sv01	YDR311W	YMR294W	YMR294W	YDR311W	1969	2141	Ito-core		
GPCA	Sv01	YDR488C	YMR294W	YDR488C	YMR294W	2142	1969	GI_PSN_PCC_gt_0.5	13.507670777134367	False
GPCA	Sv01	YMR294W	YOR269W	YMR294W	YOR269W	1969	2266	GI_PSN_PCC_gt_0.5	13.174145467760507	False
GPCA	Sv01	YMR294W	YPL174C	YPL174C	YMR294W	3393	1969	CCSB-YI1	11.962173031109709	False
GPCA	Sv01	YMR294W	YPL174C	YPL174C	YMR294W	3393	1969	GI_PSN_PCC_gt_0.5	11.962173031109709	False
GPCA	Sv01	YLL049W	YMR294W	YMR294W	YLL049W	1969	4136	GI_PSN_PCC_gt_0.5		
GPCA	Sv01	YMR294W	YOL015W	YMR294W	YOL015W	1969	4483	scRRS-v2	10.027905996569885	False
GPCA	Sv01	YMR294W	YPR083W	YPR083W	YMR294W	4693	1969	Ito-core	11.458919206967593	False
GPCA	Sv01	YMR198W	YMR294W	YMR198W	YMR294W	4886	1969	PrePPI-LR600	12.065079488999864	False
GPCA	Sv01	YGR048W	YPR182W	YPR182W	YGR048W	196	1387	YeRI	9.686500527183219	False
GPCA	Sv01	YLR275W	YPR182W	YPR182W	YLR275W	196	2298	Ito-core	12.36659542607144	False
GPCA	Sv01	YHR156C	YPR182W	YPR182W	YHR156C	196	384	CYC2008	10.845490050944376	False
GPCA	Sv01	YNL147W	YPR182W	YNL147W	YPR182W	3925	196	YeRI	8.988684686772165	False
GPCA	Sv01	YGR013W	YPR182W	YGR013W	YPR182W	4269	196	CYC2008	10.662668375517542	False
GPCA	Sv01	YIL044C	YNR023W	YIL044C	YNR023W	2985	1970	YeRI	11.916625922211237	False
GPCA	Sv01	YGR169C-A	YPL004C	YPL004C	YGR169C-A	1971	2920	Tarassov	10.580258567499788	False
GPCA	Sv01	YNL007C	YPL004C	YNL007C	YPL004C	3177	1971	Tarassov	15.368847451615613	False
GPCA	Sv01	YNR035C	YPL004C	YNR035C	YPL004C	3438	1971	Tarassov	11.671541066711885	False
GPCA	Sv01	YHR111W	YMR143W	YMR143W	YHR111W	1973	3464	scRRS-v2	13.149270799121478	False
GPCA	Sv01	YKL120W	YMR126C	YMR126C	YKL120W	3735	1975	scRRS-v2		
GPCA	Sv01	YGR020C	YGR037C	YGR037C	YGR020C	1977	3655	Tarassov	13.306204128589329	False
GPCA	Sv01	YDL222C	YOL105C	YDL222C	YOL105C	2452	1978	Tarassov	11.330356716957944	False
GPCA	Sv01	YDL048C	YDR538W	YDL048C	YDR538W	4747	1984	GI_PSN_PCC_gt_0.2		
GPCA	Sv01	YDL100C	YOR164C	YOR164C	YDL100C	198	1594	GI_PSN_PCC_gt_0.5	9.85642552862553	False
GPCA	Sv01	YOL111C	YOR164C	YOR164C	YOL111C	198	3698	GI_PSN_PCC_gt_0.5	18.650315520316685	True
GPCA	Sv01	YDR131C	YOR390W	YOR390W	YDR131C	1995	4026	GI_PSN_PCC_gt_0.3	9.599912842187129	False
GPCA	Sv01	YIR012W	YOR042W	YOR042W	YIR012W	199	4752	scRRS-v2		
GPCA	Sv01	YBR240C	YPR065W	YPR065W	YBR240C	3877	2003	PrePPI-LR600	10.514714054138487	False
GPCA	Sv01	YCR088W	YNL138W	YNL138W	YCR088W	2005	3931	scPRS-v2	15.298277409005193	False
GPCA	Sv01	YGR080W	YNL138W	YGR080W	YNL138W	4444	2005	Tarassov	11.640696837570093	False
GPCA	Sv01	YMR142C	YPL220W	YMR142C	YPL220W	2311	2007	CYC2008	11.376125389276176	False
GPCA	Sv01	YGL079W	YLR435W	YGL079W	YLR435W	5527	2008	scRRS-v2	10.459431618637298	False
GPCA	Sv01	YBR052C	YDR039C	YDR039C	YBR052C	2349	200	Tarassov	10.643856189774725	False
GPCA	Sv01	YBR052C	YIL103W	YIL103W	YBR052C	2446	200	YeRI	9.586839787961827	False
GPCA	Sv01	YBR052C	YNL283C	YBR052C	YNL283C	200	3974	Tarassov	10.027905996569885	False
GPCA	Sv01	YBR052C	YIL105C	YIL105C	YBR052C	3999	200	Tarassov	9.710806433699352	False
GPCA	Sv01	YBR052C	YGR138C	YBR052C	YGR138C	200	4686	Tarassov	10.612868497291041	False
GPCA	Sv01	YBR052C	YER020W	YER020W	YBR052C	4700	200	Tarassov	10.13699111208023	False
GPCA	Sv01	YBR247C	YKL159C	YBR247C	YKL159C	2015	5548	CCSB-YI1	13.596655667674664	False
GPCA	Sv01	YGL158W	YOR237W	YGL158W	YOR237W	2177	2020	YeRI		
GPCA	Sv01	YER092W	YLR052W	YLR052W	YER092W	2022	2663	Ito-core		
GPCA	Sv01	YLR052W	YMR055C	YLR052W	YMR055C	2022	2858	YeRI		
GPCA	Sv01	YDL002C	YLR052W	YDL002C	YLR052W	3044	2022	Ito-core	11.810169937664659	False
GPCA	Sv01	YDL002C	YLR052W	YDL002C	YLR052W	3044	2022	YeRI	11.810169937664659	False
GPCA	Sv01	YHR169W	YLR052W	YHR169W	YLR052W	4764	2022	YeRI	9.118941072723507	False
GPCA	Sv01	YLR052W	YOR189W	YLR052W	YOR189W	2022	5039	CYC2008		
GPCA	Sv01	YBR053C	YDL224C	YDL224C	YBR053C	1776	202	scRRS-v2	12.117318426010003	False
GPCA	Sv01	YBL044W	YBR053C	YBR053C	YBL044W	202	2490	scRRS-v2	9.888743248898258	False
GPCA	Sv01	YLR284C	YMR207C	YLR284C	YMR207C	2035	5202	PrePPI-LR600	9.189824558880018	False
GPCA	Sv01	YIL022W	YJR045C	YIL022W	YJR045C	2037	3763	scPRS-v2	13.687375683437466	False
GPCA	Sv01	YCL036W	YCL056C	YCL036W	YCL056C	2038	2853	GI_PSN_PCC_gt_0.3	11.060695931687555	False
GPCA	Sv01	YHR147C	YLR439W	YHR147C	YLR439W	2064	2047	CYC2008	11.84313591111135	False
GPCA	Sv01	YHR196W	YMR093W	YMR093W	YHR196W	3291	2049	Tarassov	9.451211111832329	False
GPCA	Sv01	YAL036C	YDR022C	YDR022C	YAL036C	204	1519	YeRI	10.807354922057604	False
GPCA	Sv01	YNL080C	YOR242C	YNL080C	YOR242C	2050	2281	GI_PSN_PCC_gt_0.3	10.768184324776927	False
GPCA	Sv01	YDR267C	YHR122W	YHR122W	YDR267C	2052	5489	Ito-core	16.274359951993066	True
GPCA	Sv01	YDL014W	YGR159C	YGR159C	YDL014W	2059	5552	PrePPI-LR600	11.222794902868111	False
GPCA	Sv01	YDL216C	YMR025W	YDL216C	YMR025W	2062	3077	Uetz-screen		
GPCA	Sv01	YBR146W	YHR147C	YBR146W	YHR147C	5235	2064	PrePPI-LR600	9.493855449240824	False
GPCA	Sv01	YDL188C	YOR167C	YOR167C	YDL188C	2067	3330	scRRS-v2	9.172427508645484	False
GPCA	Sv01	YFR029W	YOR334W	YOR334W	YFR029W	2068	3788	scRRS-v2	10.310612781659529	False
GPCA	Sv01	YGL175C	YJR058C	YJR058C	YGL175C	206	4393	CCSB-YI1	12.68650052718322	False
GPCA	Sv01	YHR060W	YPL019C	YPL019C	YHR060W	2893	2071	Uetz-screen	9.379378367071263	False
GPCA	Sv01	YHR039C-A	YHR060W	YHR039C-A	YHR060W	3694	2071	GI_PSN_PCC_gt_0.3	11.386940245324311	False
GPCA	Sv01	YHR060W	YLR447C	YHR060W	YLR447C	2071	3785	Uetz-screen		
GPCA	Sv01	YDR469W	YHR060W	YHR060W	YDR469W	2071	5140	Uetz-screen	10.710806433699352	False
GPCA	Sv01	YCL029C	YFR036W	YFR036W	YCL029C	5478	2072	PrePPI-LR600	9.649256177517314	False
GPCA	Sv01	YGL242C	YOR187W	YGL242C	YOR187W	4458	2079	scRRS-v2	9.118941072723507	False
GPCA	Sv01	YKL041W	YML097C	YML097C	YKL041W	3890	207	PrePPI-LR600	10.357552004618084	False
GPCA	Sv01	YKL041W	YMR077C	YMR077C	YKL041W	5554	207	CYC2008	10.13699111208023	False
GPCA	Sv01	YKL041W	YLR025W	YKL041W	YLR025W	207	563	CYC2008	11.765700487651102	False
GPCA	Sv01	YFR008W	YNL127W	YNL127W	YFR008W	2530	2081	GI_PSN_PCC_gt_0.3		
GPCA	Sv01	YFR008W	YMR052W	YMR052W	YFR008W	2722	2081	Uetz-screen		
GPCA	Sv01	YCL057W	YHL039W	YHL039W	YCL057W	2084	2251	scRRS-v2	12.135067945777818	False
GPCA	Sv01	YHL039W	YMR111C	YHL039W	YMR111C	2084	4089	CCSB-YI1	9.438791852578262	False
GPCA	Sv01	YIL153W	YLR258W	YLR258W	YIL153W	2665	2085	CCSB-YI1		
GPCA	Sv01	YIL153W	YIL154C	YIL154C	YIL153W	2957	2085	GI_PSN_PCC_gt_0.5		
GPCA	Sv01	YIL153W	YNL314W	YIL153W	YNL314W	2085	4548	CCSB-YI1		
GPCA	Sv01	YNL189W	YPL214C	YNL189W	YPL214C	2273	2086	Uetz-screen	9.13699111208023	False
GPCA	Sv01	YHR189W	YPL029W	YHR189W	YPL029W	2088	2555	GI_PSN_PCC_gt_0.2	11.376125389276176	False
GPCA	Sv01	YGL099W	YIR026C	YIR026C	YGL099W	2090	4334	Lit-BM-13	11.271463027904375	False
GPCA	Sv01	YGL020C	YOL111C	YOL111C	YGL020C	3698	2093	GI_PSN_PCC_gt_0.3	10.41679752760606	False
GPCA	Sv01	YER083C	YGL020C	YER083C	YGL020C	4522	2093	GI_PSN_PCC_gt_0.5	17.90903754218725	True
GPCA	Sv01	YHL019C	YPR029C	YHL019C	YPR029C	2096	3828	Ito-core	10.145932145820517	False
GPCA	Sv01	YBR127C	YPL234C	YPL234C	YBR127C	209	1462	CYC2008		
GPCA	Sv01	YHR026W	YPL234C	YHR026W	YPL234C	1704	209	CYC2008	9.100662339005199	False
GPCA	Sv01	YDL185W	YPL234C	YDL185W	YPL234C	1788	209	CYC2008	9.172427508645484	False
GPCA	Sv01	YPL234C	YPR036W	YPR036W	YPL234C	1903	209	CYC2008	9.027905996569885	False
GPCA	Sv01	YEL051W	YPL234C	YEL051W	YPL234C	1953	209	CYC2008	9.082149041353873	False
GPCA	Sv01	YKL080W	YPL234C	YKL080W	YPL234C	2109	209	CYC2008	9.303780748177104	False
GPCA	Sv01	YOR270C	YPL234C	YOR270C	YPL234C	2680	209	CYC2008	8.968666793195208	False
GPCA	Sv01	YGR020C	YPL234C	YPL234C	YGR020C	209	3655	CYC2008	9.929258408636974	False
GPCA	Sv01	YHR039C-A	YPL234C	YHR039C-A	YPL234C	3694	209	CYC2008	9.118941072723507	False
GPCA	Sv01	YLR447C	YPL234C	YPL234C	YLR447C	209	3785	CYC2008		
GPCA	Sv01	YOR332W	YPL234C	YPL234C	YOR332W	209	5096	CYC2008	9.451211111832329	False
GPCA	Sv01	YEL027W	YPL234C	YEL027W	YPL234C	776	209	CYC2008	9.207014320177533	False
GPCA	Sv01	YML055W	YMR153W	YML055W	YMR153W	20	1858	YeRI		
GPCA	Sv01	YKR039W	YML055W	YML055W	YKR039W	20	2325	Lit-BM-13	14.11178773580101	False
GPCA	Sv01	YML055W	YNL125C	YNL125C	YML055W	2545	20	YeRI		
GPCA	Sv01	YJR126C	YML055W	YML055W	YJR126C	20	3504	YeRI	16.05195236277012	True
GPCA	Sv01	YIL094C	YNL037C	YIL094C	YNL037C	2101	3237	PrePPI-LR600	11.647008638441646	False
GPCA	Sv01	YLR213C	YLR288C	YLR288C	YLR213C	4419	2106	YeRI	13.205945939775763	False
GPCA	Sv01	YLR326W	YOR241W	YLR326W	YOR241W	2107	2302	scRRS-v2	10.751544059089099	False
GPCA	Sv01	YKL080W	YOR270C	YKL080W	YOR270C	2109	2680	CYC2008	9.287712379549449	False
GPCA	Sv01	YGR020C	YKL080W	YGR020C	YKL080W	3655	2109	CYC2008	11.032045726930809	False
GPCA	Sv01	YHR039C-A	YKL080W	YKL080W	YHR039C-A	2109	3694	CYC2008	10.989394499844733	False
GPCA	Sv01	YKL080W	YLR447C	YLR447C	YKL080W	3785	2109	CYC2008		
GPCA	Sv01	YKL080W	YOR332W	YKL080W	YOR332W	2109	5096	CYC2008	10.027905996569885	False
GPCA	Sv01	YLR183C	YPL204W	YLR183C	YPL204W	3412	2111	YeRI	9.13699111208023	False
GPCA	Sv01	YGL113W	YPL204W	YPL204W	YGL113W	2111	3488	YeRI	12.106235761615748	False
GPCA	Sv01	YHR205W	YPL204W	YHR205W	YPL204W	5254	2111	PrePPI-LR600	9.207014320177533	False
GPCA	Sv01	YDR349C	YKL127W	YKL127W	YDR349C	3299	2117	GI_PSN_PCC_gt_0.2	9.649256177517314	False
GPCA	Sv01	YER006W	YGL029W	YER006W	YGL029W	2118	5562	Tarassov	10.867278739709663	False
GPCA	Sv01	YKR044W	YMR029C	YKR044W	YMR029C	2120	3055	scRRS-v2	10.394462694610318	False
GPCA	Sv01	YKR044W	YOL047C	YKR044W	YOL047C	2120	3562	scRRS-v2	10.898601387403938	False
GPCA	Sv01	YDL089W	YLR324W	YLR324W	YDL089W	2123	4914	Ito-core		
GPCA	Sv01	YCR053W	YDL002C	YCR053W	YDL002C	2126	3044	GI_PSN_PCC_gt_0.3	10.287712379549449	False
GPCA	Sv01	YCR053W	YGR289C	YGR289C	YCR053W	5324	2126	scRRS-v2	9.756556322524087	False
GPCA	Sv01	YGL077C	YGL108C	YGL077C	YGL108C	2127	3977	Tarassov	11.133142212400601	False
GPCA	Sv01	YGL077C	YIL105C	YIL105C	YGL077C	3999	2127	Tarassov	14.360024019571876	False
GPCA	Sv01	YDR244W	YML042W	YML042W	YDR244W	2630	2129	CCSB-YI1	22.54900670656163	True
GPCA	Sv01	YAR002C-A	YDL192W	YDL192W	YAR002C-A	3032	212	Tarassov	9.768184324776927	False
GPCA	Sv01	YAR002C-A	YOR054C	YOR054C	YAR002C-A	3465	212	Tarassov	9.189824558880018	False
GPCA	Sv01	YAR002C-A	YFR051C	YFR051C	YAR002C-A	4538	212	Tarassov	10.188588845707349	False
GPCA	Sv01	YAR002C-A	YMR123W	YMR123W	YAR002C-A	770	212	Tarassov	13.910267955810838	False
GPCA	Sv01	YAR002C-A	YOR016C	YAR002C-A	YOR016C	212	985	Tarassov	12.64227737850386	False
GPCA	Sv01	YGL122C	YKR026C	YKR026C	YGL122C	4387	2130	Uetz-screen	10.667998535672528	False
GPCA	Sv01	YBR017C	YGL122C	YGL122C	YBR017C	2130	4517	Lit-BM-13	20.298819964606945	True
GPCA	Sv01	YGL122C	YMR255W	YGL122C	YMR255W	2130	4698	Uetz-screen	15.016764769443308	False
GPCA	Sv01	YDL159W	YDR103W	YDR103W	YDL159W	4239	2138	CYC2008	9.379378367071263	False
GPCA	Sv01	YBR037C	YOR350C	YBR037C	YOR350C	213	4631	GI_PSN_PCC_gt_0.3	11.065416134676548	False
GPCA	Sv01	YDR348C	YLR342W	YDR348C	YLR342W	2140	5263	GI_PSN_PCC_gt_0.2		
GPCA	Sv01	YDR311W	YNL189W	YDR311W	YNL189W	2141	2273	YeRI		
GPCA	Sv01	YDR311W	YGR258C	YGR258C	YDR311W	2326	2141	CYC2008		
GPCA	Sv01	YDR311W	YGR258C	YGR258C	YDR311W	2326	2141	Lit-BM-13		
GPCA	Sv01	YDR311W	YLR423C	YDR311W	YLR423C	2141	3020	Ito-core	12.312882955284357	False
GPCA	Sv01	YDR311W	YPL122C	YPL122C	YDR311W	3767	2141	CYC2008		
GPCA	Sv01	YDR311W	YLR288C	YDR311W	YLR288C	2141	4419	YeRI	11.61240779313867	False
