orf_name_a	gene_name_a	orf_name_b	gene_name_b	in_I3D-exp-24	in_Lit-BM-24	in_Y2H-union-08
YBR034C	HMT1	YNL271C	BNI1	False	True	False
YBR034C	HMT1	YOL123W	HRP1	False	True	False
YBR034C	HMT1	YOR196C	LIP5	False	True	False
YBR034C	HMT1	YPR129W	SCD6	False	True	False
YBR034C	HMT1	YPR132W	RPS23B	False	True	False
YBR036C	CSG2	YBR161W	CSH1	False	True	False
YBR036C	CSG2	YDL212W	SHR3	False	True	False
YBR038W	CHS2	YDL117W	CYK3	False	True	False
YBR038W	CHS2	YIL109C	SEC24	False	True	False
YBR038W	CHS2	YLL021W	SPA2	False	True	False
YBR038W	CHS2	YNL152W	INN1	False	True	False
YBR039W	ATP3	YDL130W-A	STF1	False	True	False
YBR041W	FAT1	YOR317W	FAA1	False	True	False
YBR045C	GIP1	YER133W	GLC7	False	True	False
YBR048W	RPS11B	YMR116C	ASC1	False	True	False
YBR050C	REG2	YDR477W	SNF1	False	True	False
YBR050C	REG2	YER133W	GLC7	False	True	False
YBR055C	PRP6	YOR308C	SNU66	False	True	False
YBR056W		YPL058C	PDR12	False	True	False
YBR057C	MUM2	YGL192W	IME4	False	True	True
YBR057C	MUM2	YIL144W	NDC80	False	True	False
YBR057C	MUM2	YPL106C	SSE1	False	True	False
YBR059C	AKL1	YCL032W	STE50	False	True	False
YBR059C	AKL1	YHR207C	SET5	False	True	False
YBR060C	ORC2	YDR052C	DBF4	False	True	False
YBR060C	ORC2	YFR028C	CDC14	False	True	False
YBR060C	ORC2	YGR024C	THG1	False	True	False
YBR060C	ORC2	YJR046W	TAH11	False	True	False
YBR060C	ORC2	YLR117C	CLF1	False	True	False
YBR060C	ORC2	YPL008W	CHL1	False	True	False
YBR060C	ORC2	YPL138C	SPP1	False	True	False
YBR066C	NRG2	YDR477W	SNF1	False	True	False
YBR068C	BAP2	YDL212W	SHR3	False	True	False
YBR072W	HSP26	YHR186C	KOG1	False	True	False
YBR073W	RDH54	YER179W	DMC1	False	True	False
YBR077C	SLM4	YHR186C	KOG1	False	True	False
YBR079C	RPG1	YJL207C	LAA1	False	True	False
YBR079C	RPG1	YNL243W	SLA2	False	True	False
YBR082C	UBC4	YER125W	RSP5	False	True	False
YBR082C	UBC4	YHR027C	RPN1	False	True	False
YBR082C	UBC4	YHR193C	EGD2	False	True	False
YBR082C	UBC4	YKL034W	TUL1	False	True	False
YBR083W	TEC1	YER125W	RSP5	False	True	False
YBR083W	TEC1	YKR077W	MSA2	False	True	False
YBR084C-A	RPL19A	YDR101C	ARX1	False	True	False
YBR084C-A	RPL19A	YMR116C	ASC1	False	True	False
YBR084C-A	RPL19A	YOR096W	RPS7A	False	True	False
YBR084C-A	RPL19A	YPR043W	RPL43A	False	True	False
YBR086C	IST2	YGR142W	BTN2	False	True	False
YBR086C	IST2	YKL212W	SAC1	False	True	False
YBR086C	IST2	YKR003W	OSH6	False	True	False
YBR088C	POL30	YCR066W	RAD18	False	True	False
YBR088C	POL30	YDR097C	MSH6	False	True	False
YBR088C	POL30	YDR419W	RAD30	False	True	False
YBR088C	POL30	YFR027W	ECO1	False	True	False
YBR088C	POL30	YGL163C	RAD54	False	True	False
YBR088C	POL30	YHR031C	RRM3	False	True	False
YBR088C	POL30	YIL150C	MCM10	False	True	False
YBR088C	POL30	YJR043C	POL32	False	True	False
YBR088C	POL30	YKL113C	RAD27	False	True	False
YBR088C	POL30	YLR032W	RAD5	False	True	False
YBR088C	POL30	YML021C	UNG1	False	True	False
YBR088C	POL30	YMR167W	MLH1	False	True	False
YBR088C	POL30	YNL218W	MGS1	False	True	False
YBR088C	POL30	YOL090W	MSH2	False	True	False
YBR088C	POL30	YOR191W	ULS1	False	True	False
YBR088C	POL30	YOR346W	REV1	False	True	False
YBR089C-A	NHP6B	YCR084C	TUP1	False	True	False
YBR089C-A	NHP6B	YDL092W	SRP14	False	True	False
YBR089C-A	NHP6B	YDR224C	HTB1	False	True	False
YBR089C-A	NHP6B	YDR225W	HTA1	False	True	False
YBR089C-A	NHP6B	YDR311W	TFB1	False	True	False
YBR089C-A	NHP6B	YGL025C	PGD1	False	True	False
YBR089C-A	NHP6B	YGR005C	TFG2	False	True	False
YBR089C-A	NHP6B	YHR154W	RTT107	False	True	False
YBR089C-A	NHP6B	YJL140W	RPB4	False	True	False
YBR089C-A	NHP6B	YPL248C	GAL4	False	True	False
YBR089C-A	NHP6B	YPR056W	TFB4	False	True	False
YBR094W	PBY1	YEL015W	EDC3	False	True	False
YBR098W	MMS4	YDR386W	MUS81	False	True	False
YBR098W	MMS4	YJL090C	DPB11	False	True	False
YBR101C	FES1	YER103W	SSA4	False	True	False
YBR101C	FES1	YNL007C	SIS1	False	True	False
YBR102C	EXO84	YBR102C	EXO84	False	True	False
YBR102C	EXO84	YIL061C	SNP1	False	True	False
YBR102C	EXO84	YNR046W	TRM112	False	True	False
YBR102C	EXO84	YPR032W	SRO7	False	True	False
YBR103W	SIF2	YDR227W	SIR4	False	True	False
YBR103W	SIF2	YIL112W	HOS4	False	True	True
YBR103W	SIF2	YOR319W	HSH49	False	True	False
YBR105C	VID24	YLR377C	FBP1	False	True	False
YBR105C	VID24	YOL126C	MDH2	False	True	False
YBR106W	PHO88	YBR283C	SSH1	False	True	False
YBR106W	PHO88	YDL015C	TSC13	False	True	False
YBR106W	PHO88	YDR297W	SUR2	False	True	False
YBR106W	PHO88	YEL002C	WBP1	False	True	False
YBR106W	PHO88	YER087C-B	SBH1	False	True	False
YBR106W	PHO88	YGL054C	ERV14	False	True	False
YBR106W	PHO88	YGL055W	OLE1	False	True	False
YBR106W	PHO88	YGL200C	EMP24	False	True	False
YBR106W	PHO88	YGR060W	ERG25	False	True	False
YBR106W	PHO88	YHR133C	NSG1	False	True	False
YBR106W	PHO88	YJL117W	PHO86	False	True	False
YBR106W	PHO88	YKL165C	MCD4	False	True	False
YBR106W	PHO88	YLR378C	SEC61	False	True	False
YBR106W	PHO88	YML075C	HMG1	False	True	False
YBR106W	PHO88	YML123C	PHO84	False	True	False
YBR106W	PHO88	YMR149W	SWP1	False	True	False
YBR106W	PHO88	YMR215W	GAS3	False	True	False
YBR106W	PHO88	YOL030W	GAS5	False	True	False
YBR107C	IML3	YBR107C	IML3	False	True	False
YBR107C	IML3	YGL071W	AFT1	False	True	True
YBR107C	IML3	YIR010W	DSN1	False	True	False
YBR108W	AIM3	YCR088W	ABP1	False	True	False
YBR108W	AIM3	YDR388W	RVS167	False	True	True
YBR108W	AIM3	YFR024C-A	LSB3	False	True	False
YBR108W	AIM3	YHR016C	YSC84	False	True	False
YBR108W	AIM3	YHR114W	BZZ1	False	True	False
YBR109C	CMD1	YDR356W	SPC110	False	True	False
YBR109C	CMD1	YKL042W	SPC42	False	True	False
YBR109C	CMD1	YLR433C	CNA1	False	True	False
YBR109C	CMD1	YMR109W	MYO5	False	True	False
YBR109C	CMD1	YMR111C		False	True	False
YBR109C	CMD1	YNL225C	CNM67	False	True	False
YBR109C	CMD1	YNR035C	ARC35	False	True	False
YBR109C	CMD1	YOR326W	MYO2	False	True	False
YBR109C	CMD1	YPL124W	SPC29	False	True	False
YBR109C	CMD1	YPL242C	IQG1	False	True	False
YBR110W	ALG1	YBR110W	ALG1	False	True	False
YBR112C	CYC8	YCR084C	TUP1	False	True	False
YBR112C	CYC8	YDR043C	NRG1	False	True	False
YBR112C	CYC8	YGL025C	PGD1	False	True	False
YBR112C	CYC8	YGL035C	MIG1	False	True	False
YBR112C	CYC8	YGL162W	SUT1	False	True	False
YBR112C	CYC8	YKL038W	RGT1	False	True	False
YBR112C	CYC8	YOR140W	SFL1	False	True	False
YBR114W	RAD16	YJR052W	RAD7	False	True	False
YBR114W	RAD16	YMR190C	SGS1	False	True	False
YBR117C	TKL2	YPR074C	TKL1	False	True	False
YBR119W	MUD1	YDL087C	LUC7	False	True	False
YBR119W	MUD1	YDR235W	PRP42	False	True	False
YBR119W	MUD1	YDR240C	SNU56	False	True	False
YBR119W	MUD1	YER029C	SMB1	False	True	False
YBR119W	MUD1	YFL017W-A	SMX2	False	True	False
YBR119W	MUD1	YGR074W	SMD1	False	True	False
YBR119W	MUD1	YHR086W	NAM8	False	True	False
YBR119W	MUD1	YIL061C	SNP1	False	True	False
YBR119W	MUD1	YLR147C	SMD3	False	True	False
YBR119W	MUD1	YLR275W	SMD2	False	True	False
YBR119W	MUD1	YLR298C	YHC1	False	True	False
YBR119W	MUD1	YML046W	PRP39	False	True	False
YBR119W	MUD1	YOR159C	SME1	False	True	False
YBR119W	MUD1	YPR182W	SMX3	False	True	False
YBR120C	CBP6	YPL215W	CBP3	False	True	False
YBR121C	GRS1	YLR097C	HRT3	False	True	False
YBR122C	MRPL36	YNL252C	MRPL17	False	True	False
YBR126C	TPS1	YDR074W	TPS2	False	True	False
YBR126C	TPS1	YML100W	TSL1	False	True	True
YBR126C	TPS1	YMR261C	TPS3	False	True	True
YBR127C	VMA2	YGR117C		False	True	False
YBR127C	VMA2	YKL080W	VMA5	False	True	False
YBR127C	VMA2	YOR270C	VPH1	False	True	False
YBR127C	VMA2	YPR036W	VMA13	False	True	False
YBR128C	ATG14	YLR211C	ATG38	False	True	False
YBR130C	SHE3	YHR107C	CDC12	False	True	False
YBR130C	SHE3	YIL138C	TPM2	False	True	False
YBR130C	SHE3	YPL240C	HSP82	False	True	False
YBR131W	CCZ1	YGL124C	MON1	False	True	True
YBR131W	CCZ1	YML001W	YPT7	False	True	False
YBR132C	AGP2	YFR024C-A	LSB3	False	True	False
YBR132C	AGP2	YHR016C	YSC84	False	True	False
YBR133C	HSL7	YHL007C	STE20	False	True	False
YBR133C	HSL7	YJL187C	SWE1	False	True	False
YBR133C	HSL7	YKL101W	HSL1	False	True	False
YBR133C	HSL7	YNL094W	APP1	False	True	False
YBR135W	CKS1	YBR160W	CDC28	False	True	True
YBR135W	CKS1	YLR210W	CLB4	False	True	False
YBR136W	MEC1	YNL312W	RFA2	False	True	False
YBR136W	MEC1	YPR185W	ATG13	False	True	False
YBR138C		YGL003C	CDH1	False	True	False
YBR138C		YIL046W	MET30	False	True	False
YBR142W	MAK5	YDL031W	DBP10	False	True	False
YBR142W	MAK5	YER126C	NSA2	False	True	False
YBR142W	MAK5	YFR001W	LOC1	False	True	False
YBR142W	MAK5	YHR088W	RPF1	False	True	False
YBR142W	MAK5	YKL172W	EBP2	False	True	False
YBR142W	MAK5	YMR290C	HAS1	False	True	False
YBR142W	MAK5	YNL002C	RLP7	False	True	False
YBR142W	MAK5	YOL041C	NOP12	False	True	False
YBR142W	MAK5	YOR206W	NOC2	False	True	False
YBR142W	MAK5	YPL043W	NOP4	False	True	False
YBR143C	SUP45	YMR080C	NAM7	False	True	False
YBR152W	SPP381	YGR075C	PRP38	False	True	True
YBR154C	RPB5	YDR404C	RPB7	False	True	False
YBR154C	RPB5	YFL023W	BUD27	False	True	True
YBR154C	RPB5	YGL043W	DST1	False	True	False
YBR154C	RPB5	YGL070C	RPB9	False	True	False
YBR154C	RPB5	YGR005C	TFG2	False	True	False
YBR154C	RPB5	YGR186W	TFG1	False	True	False
YBR154C	RPB5	YHR143W-A	RPC10	False	True	False
YBR154C	RPB5	YIL021W	RPB3	False	True	False
YBR154C	RPB5	YJL140W	RPB4	False	True	False
YBR154C	RPB5	YJR063W	RPA12	False	True	False
YBR154C	RPB5	YKR008W	RSC4	False	True	False
YBR154C	RPB5	YOL005C	RPB11	False	True	False
YBR154C	RPB5	YOR210W	RPB10	False	True	False
YBR154C	RPB5	YOR224C	RPB8	False	True	False
YBR154C	RPB5	YPL129W	TAF14	False	True	False
YBR154C	RPB5	YPR086W	SUA7	False	True	False
YBR155W	CNS1	YGR187C	HGH1	False	True	False
YBR155W	CNS1	YPL240C	HSP82	False	True	False
YBR156C	SLI15	YBR156C	SLI15	False	True	False
YBR156C	SLI15	YDR318W	MCM21	False	True	False
YBR156C	SLI15	YER016W	BIM1	False	True	False
YBR156C	SLI15	YFR028C	CDC14	False	True	False
YBR156C	SLI15	YGR113W	DAM1	False	True	False
YBR156C	SLI15	YGR140W	CBF2	False	True	False
YBR156C	SLI15	YHR199C-A	NBL1	False	True	False
YBR156C	SLI15	YJR089W	BIR1	False	True	False
YBR156C	SLI15	YPL209C	IPL1	False	True	True
YBR158W	AMN1	YDL132W	CDC53	False	True	False
YBR158W	AMN1	YML064C	TEM1	False	True	False
YBR159W	IFA38	YBR283C	SSH1	False	True	False
YBR159W	IFA38	YDR211W	GCD6	False	True	False
YBR159W	IFA38	YLR291C	GCD7	False	True	False
YBR159W	IFA38	YLR378C	SEC61	False	True	False
YBR160W	CDC28	YBR279W	PAF1	False	True	False
YBR160W	CDC28	YCR059C	YIH1	False	True	False
YBR160W	CDC28	YDL106C	PHO2	False	True	False
YBR160W	CDC28	YDL155W	CLB3	False	True	False
YBR160W	CDC28	YDR146C	SWI5	False	True	False
YBR160W	CDC28	YDR217C	RAD9	False	True	False
YBR160W	CDC28	YDR507C	GIN4	False	True	False
YBR160W	CDC28	YEL032W	MCM3	False	True	False
YBR160W	CDC28	YER059W	PCL6	False	True	False
YBR160W	CDC28	YER111C	SWI4	False	True	False
YBR160W	CDC28	YFL029C	CAK1	False	True	False
YBR160W	CDC28	YFR028C	CDC14	False	True	False
YBR160W	CDC28	YGL178W	MPT5	False	True	False
YBR160W	CDC28	YGR035C		False	True	False
YBR160W	CDC28	YGR109C	CLB6	False	True	False
YBR160W	CDC28	YHR030C	SLT2	False	True	False
YBR160W	CDC28	YHR082C	KSP1	False	True	False
YBR160W	CDC28	YIL050W	PCL7	False	True	False
YBR160W	CDC28	YJL076W	NET1	False	True	False
YBR160W	CDC28	YJL111W	CCT7	False	True	False
YBR160W	CDC28	YJL115W	ASF1	False	True	False
YBR160W	CDC28	YJL157C	FAR1	False	True	False
YBR160W	CDC28	YJR059W	PTK2	False	True	False
YBR160W	CDC28	YKL014C	URB1	False	True	False
YBR160W	CDC28	YKL042W	SPC42	False	True	False
YBR160W	CDC28	YKL048C	ELM1	False	True	False
YBR160W	CDC28	YKR077W	MSA2	False	True	False
YBR160W	CDC28	YLR079W	SIC1	False	True	False
YBR160W	CDC28	YLR182W	SWI6	False	True	False
YBR160W	CDC28	YLR210W	CLB4	False	True	False
YBR160W	CDC28	YLR212C	TUB4	False	True	False
YBR160W	CDC28	YLR319C	BUD6	False	True	False
YBR160W	CDC28	YLR457C	NBP1	False	True	False
YBR160W	CDC28	YMR001C	CDC5	False	True	False
YBR160W	CDC28	YMR165C	PAH1	False	True	False
YBR160W	CDC28	YMR199W	CLN1	False	True	False
YBR160W	CDC28	YNL309W	STB1	False	True	False
YBR160W	CDC28	YOR066W	MSA1	False	True	False
YBR160W	CDC28	YOR275C	RIM20	False	True	False
YBR160W	CDC28	YOR315W	SFG1	False	True	False
YBR160W	CDC28	YPL014W	CIP1	False	True	False
YBR160W	CDC28	YPL070W	MUK1	False	True	False
YBR160W	CDC28	YPL155C	KIP2	False	True	False
YBR160W	CDC28	YPL269W	KAR9	False	True	False
YBR160W	CDC28	YPR120C	CLB5	False	True	False
YBR160W	CDC28	YPR141C	KAR3	False	True	False
YBR164C	ARL1	YDL226C	GCS1	False	True	False
YBR164C	ARL1	YNL297C	MON2	False	True	False
YBR164C	ARL1	YPR095C	SYT1	False	True	False
YBR167C	POP7	YBR257W	POP4	False	True	False
YBR167C	POP7	YDR478W	SNM1	False	True	False
YBR168W	PEX32	YHR150W	PEX28	False	True	False
YBR168W	PEX32	YLR324W	PEX30	False	True	False
YBR172C	SMY2	YKL074C	MUD2	False	True	False
YBR181C	RPS6B	YGL031C	RPL24A	False	True	False
YBR181C	RPS6B	YGR081C	SLX9	False	True	False
YBR181C	RPS6B	YIL031W	ULP2	False	True	False
YBR181C	RPS6B	YKL156W	RPS27A	False	True	False
YBR181C	RPS6B	YKR048C	NAP1	False	True	False
YBR181C	RPS6B	YMR080C	NAM7	False	True	False
YBR181C	RPS6B	YNL096C	RPS7B	False	True	False
YBR181C	RPS6B	YPL266W	DIM1	False	True	False
YBR182C	SMP1	YLR113W	HOG1	False	True	False
YBR185C	MBA1	YLR439W	MRPL4	False	True	False
YBR186W	PCH2	YML065W	ORC1	False	True	False
YBR188C	NTC20	YDR416W	SYF1	False	True	True
YBR188C	NTC20	YLL036C	PRP19	False	True	False
YBR188C	NTC20	YLR117C	CLF1	False	True	True
YBR189W	RPS9B	YIL031W	ULP2	False	True	False
YBR189W	RPS9B	YPL081W	RPS9A	False	True	False
YBR191W	RPL21A	YMR116C	ASC1	False	True	False
YBR193C	MED8	YGL253W	HXK2	False	True	False
YBR193C	MED8	YHR041C	SRB2	False	True	False
YBR193C	MED8	YKL038W	RGT1	False	True	False
YBR193C	MED8	YOL051W	GAL11	False	True	False
YBR195C	MSI1	YNL183C	NPR1	False	True	False
YBR195C	MSI1	YPR018W	RLF2	False	True	True
YBR198C	TAF5	YMR005W	TAF4	False	True	False
YBR198C	TAF5	YNL216W	RAP1	False	True	False
YBR200W	BEM1	YDL028C	MPS1	False	True	False
YBR200W	BEM1	YDR103W	STE5	False	True	False
YBR200W	BEM1	YDR379W	RGA2	False	True	False
YBR200W	BEM1	YEL043W		False	True	False
YBR200W	BEM1	YER114C	BOI2	False	True	False
YBR200W	BEM1	YGL233W	SEC15	False	True	False
YBR200W	BEM1	YGR134W	CAF130	False	True	False
YBR200W	BEM1	YGR152C	RSR1	False	True	False
YBR200W	BEM1	YHR030C	SLT2	False	True	False
YBR200W	BEM1	YJL085W	EXO70	False	True	False
YBR200W	BEM1	YJL157C	FAR1	False	True	True
YBR200W	BEM1	YJL187C	SWE1	False	True	False
YBR200W	BEM1	YJR076C	CDC11	False	True	False
YBR200W	BEM1	YLR229C	CDC42	False	True	False
YBR200W	BEM1	YNL298W	CLA4	False	True	False
YBR200W	BEM1	YOL070C	NBA1	False	True	False
YBR200W	BEM1	YOR188W	MSB1	False	True	False
YBR201W	DER1	YMR297W	PRC1	False	True	False
YBR202W	MCM7	YBR202W	MCM7	False	True	False
YBR202W	MCM7	YCR086W	CSM1	False	True	False
YBR202W	MCM7	YDL017W	CDC7	False	True	False
YBR202W	MCM7	YIL150C	MCM10	False	True	False
YBR202W	MCM7	YLR103C	CDC45	False	True	False
YBR205W	KTR3	YHR105W	YPT35	False	True	False
YBR207W	FTH1	YFL041W	FET5	False	True	False
YBR207W	FTH1	YNL238W	KEX2	False	True	False
YBR211C	AME1	YDR394W	RPT3	False	True	False
YBR211C	AME1	YGL093W	SPC105	False	True	False
YBR211C	AME1	YIR010W	DSN1	False	True	False
YBR211C	AME1	YJR112W	NNF1	False	True	False
YBR211C	AME1	YKL138C-A	HSK3	False	True	False
YBR211C	AME1	YOL069W	NUF2	False	True	False
YBR211C	AME1	YOR269W	PAC1	False	True	False
YBR212W	NGR1	YDL160C	DHH1	False	True	False
YBR216C	YBP1	YML007W	YAP1	False	True	True
YBR217W	ATG12	YDR022C	ATG31	False	True	False
YBR217W	ATG12	YGR120C	COG2	False	True	False
YBR217W	ATG12	YHR171W	ATG7	False	True	True
YBR217W	ATG12	YLL042C	ATG10	False	True	False
YBR217W	ATG12	YLR423C	ATG17	False	True	True
YBR217W	ATG12	YMR159C	ATG16	False	True	True
YBR217W	ATG12	YNR007C	ATG3	False	True	False
YBR218C	PYC2	YGL062W	PYC1	False	True	False
YBR221C	PDB1	YER178W	PDA1	False	True	False
YBR221C	PDB1	YFL018C	LPD1	False	True	False
YBR221C	PDB1	YGR193C	PDX1	False	True	False
YBR221C	PDB1	YNL071W	LAT1	False	True	False
YBR222C	PCS60	YKL117W	SBA1	False	True	False
YBR230C	OM14	YHR193C	EGD2	False	True	False
YBR230C	OM14	YPL037C	EGD1	False	True	False
YBR231C	SWC5	YDR224C	HTB1	False	True	False
YBR231C	SWC5	YDR225W	HTA1	False	True	False
YBR231C	SWC5	YFL039C	ACT1	False	True	False
YBR233W	PBP2	YER165W	PAB1	False	True	False
YBR233W-A	DAD3	YGR113W	DAM1	False	True	False
YBR233W-A	DAD3	YIR010W	DSN1	False	True	False
YBR233W-A	DAD3	YKR037C	SPC34	False	True	False
YBR234C	ARC40	YKL129C	MYO3	False	True	False
YBR234C	ARC40	YMR109W	MYO5	False	True	False
YBR234C	ARC40	YOR181W	LAS17	False	True	False
YBR237W	PRP5	YMR288W	HSH155	False	True	False
YBR239C	ERT1	YDR388W	RVS167	False	True	False
YBR239C	ERT1	YFR024C-A	LSB3	False	True	False
YBR239C	ERT1	YHR016C	YSC84	False	True	False
YBR240C	THI2	YDL080C	THI3	False	True	False
YBR245C	ISW1	YER008C	SEC3	False	True	False
YBR245C	ISW1	YKL079W	SMY1	False	True	False
YBR245C	ISW1	YPL174C	NIP100	False	True	False
YBR247C	ENP1	YBR247C	ENP1	False	True	False
YBR247C	ENP1	YCL059C	KRR1	False	True	False
YBR247C	ENP1	YDL148C	NOP14	False	True	False
YBR247C	ENP1	YDL153C	SAS10	False	True	False
YBR247C	ENP1	YGR081C	SLX9	False	True	False
YBR247C	ENP1	YGR090W	UTP22	False	True	False
YBR247C	ENP1	YGR280C	PXR1	False	True	False
YBR247C	ENP1	YHR148W	IMP3	False	True	False
YBR247C	ENP1	YKL078W	DHR2	False	True	False
YBR247C	ENP1	YLR409C	UTP21	False	True	False
YBR247C	ENP1	YNL075W	IMP4	False	True	False
YBR247C	ENP1	YNL207W	RIO2	False	True	False
YBR247C	ENP1	YNR054C	ESF2	False	True	False
YBR247C	ENP1	YOR287C	RRP36	False	True	False
YBR251W	MRPS5	YDR494W	RSM28	False	True	False
YBR253W	SRB6	YOL051W	GAL11	False	True	False
YBR254C	TRS20	YBR254C	TRS20	False	True	False
YBR254C	TRS20	YDR246W	TRS23	False	True	False
YBR254C	TRS20	YML077W	BET5	False	True	False
YBR254C	TRS20	YOR115C	TRS33	False	True	False
YBR257W	POP4	YGR030C	POP6	False	True	False
YBR258C	SHG1	YHR119W	SET1	False	True	False
YBR260C	RGD1	YGR221C	TOS2	False	True	False
YBR262C	MIC12	YCL057C-A	MIC10	False	True	False
YBR264C	YPT10	YER136W	GDI1	False	True	False
YBR264C	YPT10	YGL198W	YIP4	False	True	False
YBR264C	YPT10	YNL044W	YIP3	False	True	False
YBR264C	YPT10	YNL263C	YIF1	False	True	False
YBR264C	YPT10	YOR089C	VPS21	False	True	False
YBR267W	REI1	YBR267W	REI1	False	True	False
YBR267W	REI1	YDR101C	ARX1	False	True	False
YBR267W	REI1	YGL031C	RPL24A	False	True	False
YBR267W	REI1	YGL099W	LSG1	False	True	False
YBR267W	REI1	YGR148C	RPL24B	False	True	False
YBR267W	REI1	YLR009W	RLP24	False	True	False
YBR267W	REI1	YLR061W	RPL22A	False	True	False
YBR267W	REI1	YNL227C	JJJ1	False	True	False
YBR268W	MRPL37	YNL185C	MRPL19	False	True	False
YBR270C	BIT2	YIL046W	MET30	False	True	False
YBR270C	BIT2	YLR424W	SPP382	False	True	False
YBR272C	HSM3	YOR117W	RPT5	False	True	False
YBR273C	UBX7	YDL126C	CDC48	False	True	False
YBR274W	CHK1	YDR217C	RAD9	False	True	False
YBR274W	CHK1	YGR184C	UBR1	False	True	False
YBR274W	CHK1	YNL234W		False	True	False
YBR275C	RIF1	YDR052C	DBF4	False	True	False
YBR275C	RIF1	YER133W	GLC7	False	True	False
YBR279W	PAF1	YHR030C	SLT2	False	True	False
YBR280C	SAF1	YDL132W	CDC53	False	True	False
YBR280C	SAF1	YDR328C	SKP1	False	True	False
YBR280C	SAF1	YNL141W	AAH1	False	True	False
YBR281C	DUG2	YBR281C	DUG2	False	True	False
YBR281C	DUG2	YFR044C	DUG1	False	True	False
YBR281C	DUG2	YNL191W	DUG3	False	True	False
YBR282W	MRPL27	YLR439W	MRPL4	False	True	False
YBR283C	SSH1	YER087C-B	SBH1	False	True	False
YBR283C	SSH1	YJR117W	STE24	False	True	False
YBR283C	SSH1	YLR372W	ELO3	False	True	False
YBR283C	SSH1	YOR254C	SEC63	False	True	False
YBR289W	SNF5	YDR073W	SNF11	False	True	False
YBR289W	SNF5	YPL129W	TAF14	False	True	True
YBR289W	SNF5	YPR034W	ARP7	False	True	False
YBR290W	BSD2	YPL240C	HSP82	False	True	False
YCL001W	RER1	YGL137W	SEC27	False	True	False
YCL005W	LDB16	YLR404W	SEI1	False	True	False
YCL005W	LDB16	YMR147W		False	True	False
YCL008C	STP22	YFR024C-A	LSB3	False	True	False
YCL008C	STP22	YGL045W	RIM8	False	True	False
YCL008C	STP22	YHL002W	HSE1	False	True	False
YCL008C	STP22	YHR016C	YSC84	False	True	False
YCL008C	STP22	YLR191W	PEX13	False	True	False
YCL008C	STP22	YMR032W	HOF1	False	True	False
YCL008C	STP22	YPL084W	BRO1	False	True	False
YCL011C	GBP2	YDR138W	HPR1	False	True	False
YCL011C	GBP2	YDR432W	NPL3	False	True	False
YCL011C	GBP2	YKL139W	CTK1	False	True	False
YCL014W	BUD3	YJR092W	BUD4	False	True	False
YCL014W	BUD3	YLR229C	CDC42	False	True	False
YCL014W	BUD3	YPR119W	CLB2	False	True	False
YCL017C	NFS1	YER048W-A	ISD11	False	True	False
YCL024W	KCC4	YJR076C	CDC11	False	True	False
YCL024W	KCC4	YKR048C	NAP1	False	True	True
YCL024W	KCC4	YLR314C	CDC3	False	True	False
YCL024W	KCC4	YPL031C	PHO85	False	True	False
YCL025C	AGP1	YCL025C	AGP1	False	True	False
YCL025C	AGP1	YDL212W	SHR3	False	True	False
YCL025C	AGP1	YOR328W	PDR10	False	True	False
YCL027W	FUS1	YDR103W	STE5	False	True	False
YCL027W	FUS1	YER118C	SHO1	False	True	False
YCL027W	FUS1	YER149C	PEA2	False	True	False
YCL027W	FUS1	YIL159W	BNR1	False	True	False
YCL027W	FUS1	YKL105C	SEG2	False	True	False
YCL027W	FUS1	YKR101W	SIR1	False	True	False
YCL027W	FUS1	YLR330W	CHS5	False	True	False
YCL027W	FUS1	YNL271C	BNI1	False	True	False
YCL027W	FUS1	YPR008W	HAA1	False	True	False
YCL028W	RNQ1	YCL028W	RNQ1	False	True	True
YCL028W	RNQ1	YNL007C	SIS1	False	True	False
YCL029C	BIK1	YCL029C	BIK1	False	True	False
YCL029C	BIK1	YDL064W	UBC9	False	True	False
YCL029C	BIK1	YEL061C	CIN8	False	True	False
YCL029C	BIK1	YJR066W	TOR1	False	True	False
YCL029C	BIK1	YLR045C	STU2	False	True	False
YCL029C	BIK1	YML085C	TUB1	False	True	False
YCL029C	BIK1	YOR269W	PAC1	False	True	False
YCL029C	BIK1	YPL124W	SPC29	False	True	False
YCL029C	BIK1	YPL155C	KIP2	False	True	False
YCL029C	BIK1	YPL269W	KAR9	False	True	False
YCL031C	RRP7	YGL019W	CKB1	False	True	False
YCL031C	RRP7	YIL035C	CKA1	False	True	False
YCL031C	RRP7	YJL069C	UTP18	False	True	False
YCL031C	RRP7	YLR223C	IFH1	False	True	False
YCL032W	STE50	YCL032W	STE50	False	True	False
YCL032W	STE50	YDR103W	STE5	False	True	False
YCL032W	STE50	YDR309C	GIC2	False	True	False
YCL032W	STE50	YER118C	SHO1	False	True	False
YCL032W	STE50	YHR061C	GIC1	False	True	False
YCL032W	STE50	YLL024C	SSA2	False	True	False
YCL032W	STE50	YLR362W	STE11	False	True	True
YCL032W	STE50	YMR117C	SPC24	False	True	False
YCL032W	STE50	YNL161W	CBK1	False	True	False
YCL032W	STE50	YOR212W	STE4	False	True	False
YCL032W	STE50	YPR075C	OPY2	False	True	False
YCL033C	MXR2	YKL103C	APE1	False	True	True
YCL033C	MXR2	YOL082W	ATG19	False	True	True
YCL034W	LSB5	YOR181W	LAS17	False	True	False
YCL035C	GRX1	YKL188C	PXA2	False	True	False
