orf_name_a	gene_name_a	orf_name_b	gene_name_b	n_publications	n_methods	n_evidence	category
YNL209W	SSB2	YOR111W		1	1	1	Lit-NB
YNL209W	SSB2	YOR112W	CEX1	2	2	2	Lit-NB
YNL209W	SSB2	YOR113W	AZF1	1	1	1	Lit-NB
YNL209W	SSB2	YOR114W		1	1	1	Lit-NB
YNL209W	SSB2	YOR115C	TRS33	1	1	1	Lit-NB
YNL209W	SSB2	YOR116C	RPO31	1	1	1	Lit-NB
YNL209W	SSB2	YOR117W	RPT5	2	2	2	Lit-NB
YNL209W	SSB2	YOR122C	PFY1	1	1	1	Lit-NB
YNL209W	SSB2	YOR124C	UBP2	1	1	1	Lit-NB
YNL209W	SSB2	YOR125C	CAT5	1	1	1	Lit-NB
YNL209W	SSB2	YOR126C	IAH1	1	1	1	Lit-NB
YNL209W	SSB2	YOR128C	ADE2	2	2	2	Lit-NB
YNL209W	SSB2	YOR130C	ORT1	1	1	1	Lit-NB
YNL209W	SSB2	YOR132W	VPS17	1	1	1	Lit-NB
YNL209W	SSB2	YOR136W	IDH2	1	1	1	Lit-NB
YNL209W	SSB2	YOR137C	SIA1	1	1	1	Lit-NB
YNL209W	SSB2	YOR138C	RUP1	2	2	2	Lit-NB
YNL209W	SSB2	YOR140W	SFL1	1	1	1	Lit-NB
YNL209W	SSB2	YOR141C	ARP8	1	1	1	Lit-NB
YNL209W	SSB2	YOR142W	LSC1	1	1	1	Lit-NB
YNL209W	SSB2	YOR143C	THI80	1	1	1	Lit-NB
YNL209W	SSB2	YOR145C	PNO1	1	1	1	Lit-NB
YNL209W	SSB2	YOR147W	MDM32	1	1	1	Lit-NB
YNL209W	SSB2	YOR151C	RPB2	2	2	2	Lit-NB
YNL209W	SSB2	YOR155C	ISN1	1	1	1	Lit-NB
YNL209W	SSB2	YOR156C	NFI1	2	2	2	Lit-NB
YNL209W	SSB2	YOR157C	PUP1	1	1	1	Lit-NB
YNL209W	SSB2	YOR158W	PET123	1	1	1	Lit-NB
YNL209W	SSB2	YOR159C	SME1	1	1	1	Lit-NB
YNL209W	SSB2	YOR163W	DDP1	1	1	1	Lit-NB
YNL209W	SSB2	YOR164C	GET4	1	1	1	Lit-NB
YNL209W	SSB2	YOR165W	SEY1	1	1	1	Lit-NB
YNL209W	SSB2	YOR166C	SWT1	1	1	1	Lit-NB
YNL209W	SSB2	YOR167C	RPS28A	1	1	1	Lit-NB
YNL209W	SSB2	YOR168W	GLN4	2	2	2	Lit-NB
YNL209W	SSB2	YOR171C	LCB4	1	1	1	Lit-NB
YNL209W	SSB2	YOR172W	YRM1	1	1	1	Lit-NB
YNL209W	SSB2	YOR174W	MED4	1	1	1	Lit-NB
YNL209W	SSB2	YOR176W	HEM15	1	1	1	Lit-NB
YNL209W	SSB2	YOR184W	SER1	1	1	1	Lit-NB
YNL209W	SSB2	YOR185C	GSP2	1	1	1	Lit-NB
YNL209W	SSB2	YOR188W	MSB1	1	1	1	Lit-NB
YNL209W	SSB2	YOR191W	ULS1	1	1	1	Lit-NB
YNL209W	SSB2	YOR196C	LIP5	1	1	1	Lit-NB
YNL209W	SSB2	YOR197W	MCA1	1	1	1	Lit-NB
YNL209W	SSB2	YOR201C	MRM1	1	1	1	Lit-NB
YNL209W	SSB2	YOR202W	HIS3	1	1	1	Lit-NB
YNL209W	SSB2	YOR204W	DED1	2	2	2	Lit-NB
YNL209W	SSB2	YOR206W	NOC2	1	1	1	Lit-NB
YNL209W	SSB2	YOR207C	RET1	1	1	1	Lit-NB
YNL209W	SSB2	YOR209C	NPT1	1	1	1	Lit-NB
YNL209W	SSB2	YOR212W	STE4	2	2	2	Lit-NB
YNL209W	SSB2	YOR213C	SAS5	2	2	2	Lit-NB
YNL209W	SSB2	YOR215C	AIM41	1	1	1	Lit-NB
YNL209W	SSB2	YOR217W	RFC1	1	1	1	Lit-NB
YNL209W	SSB2	YOR221C	MCT1	1	1	1	Lit-NB
YNL209W	SSB2	YOR222W	ODC2	1	1	1	Lit-NB
YNL209W	SSB2	YOR224C	RPB8	1	1	1	Lit-NB
YNL209W	SSB2	YOR229W	WTM2	1	1	1	Lit-NB
YNL209W	SSB2	YOR230W	WTM1	2	2	2	Lit-NB
YNL209W	SSB2	YOR231W	MKK1	1	1	1	Lit-NB
YNL209W	SSB2	YOR232W	MGE1	1	1	1	Lit-NB
YNL209W	SSB2	YOR233W	KIN4	2	2	2	Lit-NB
YNL209W	SSB2	YOR234C	RPL33B	1	1	1	Lit-NB
YNL209W	SSB2	YOR236W	DFR1	1	1	1	Lit-NB
YNL209W	SSB2	YOR238W		1	1	1	Lit-NB
YNL209W	SSB2	YOR241W	MET7	1	1	1	Lit-NB
YNL209W	SSB2	YOR243C	PUS7	1	1	1	Lit-NB
YNL209W	SSB2	YOR244W	ESA1	3	3	3	Lit-NB
YNL209W	SSB2	YOR246C	ENV9	1	1	1	Lit-NB
YNL209W	SSB2	YOR250C	CLP1	1	1	1	Lit-NB
YNL209W	SSB2	YOR251C	TUM1	1	1	1	Lit-NB
YNL209W	SSB2	YOR253W	NAT5	1	1	1	Lit-NB
YNL209W	SSB2	YOR258W	HNT3	1	1	1	Lit-NB
YNL209W	SSB2	YOR261C	RPN8	1	1	1	Lit-NB
YNL209W	SSB2	YOR262W	GPN2	1	1	1	Lit-NB
YNL209W	SSB2	YOR265W	RBL2	1	1	1	Lit-NB
YNL209W	SSB2	YOR269W	PAC1	1	1	1	Lit-NB
YNL209W	SSB2	YOR270C	VPH1	1	1	1	Lit-NB
YNL209W	SSB2	YOR272W	YTM1	2	2	2	Lit-NB
YNL209W	SSB2	YOR275C	RIM20	1	1	1	Lit-NB
YNL209W	SSB2	YOR276W	CAF20	1	1	1	Lit-NB
YNL209W	SSB2	YOR278W	HEM4	1	1	1	Lit-NB
YNL209W	SSB2	YOR280C	FSH3	1	1	1	Lit-NB
YNL209W	SSB2	YOR281C	PLP2	1	1	1	Lit-NB
YNL209W	SSB2	YOR283W		1	1	1	Lit-NB
YNL209W	SSB2	YOR285W	RDL1	1	1	1	Lit-NB
YNL209W	SSB2	YOR286W	RDL2	1	1	1	Lit-NB
YNL209W	SSB2	YOR289W		1	1	1	Lit-NB
YNL209W	SSB2	YOR293W	RPS10A	2	2	2	Lit-NB
YNL209W	SSB2	YOR294W	RRS1	1	1	1	Lit-NB
YNL209W	SSB2	YOR297C	TIM18	1	1	1	Lit-NB
YNL209W	SSB2	YOR298C-A	MBF1	1	1	1	Lit-NB
YNL209W	SSB2	YOR303W	CPA1	2	2	2	Lit-NB
YNL209W	SSB2	YOR304W	ISW2	1	1	1	Lit-NB
YNL209W	SSB2	YOR310C	NOP58	1	1	1	Lit-NB
YNL209W	SSB2	YOR312C	RPL20B	1	1	1	Lit-NB
YNL209W	SSB2	YOR315W	SFG1	1	1	1	Lit-NB
YNL209W	SSB2	YOR317W	FAA1	1	1	1	Lit-NB
YNL209W	SSB2	YOR321W	PMT3	1	1	1	Lit-NB
YNL209W	SSB2	YOR322C	LDB19	1	1	1	Lit-NB
YNL209W	SSB2	YOR323C	PRO2	1	1	1	Lit-NB
YNL209W	SSB2	YOR324C	FRT1	2	2	2	Lit-NB
YNL209W	SSB2	YOR326W	MYO2	1	1	1	Lit-NB
YNL209W	SSB2	YOR330C	MIP1	1	1	1	Lit-NB
YNL209W	SSB2	YOR332W	VMA4	1	1	1	Lit-NB
YNL209W	SSB2	YOR335C	ALA1	2	2	2	Lit-NB
YNL209W	SSB2	YOR339C	UBC11	1	1	1	Lit-NB
YNL209W	SSB2	YOR341W	RPA190	2	2	2	Lit-NB
YNL209W	SSB2	YOR347C	PYK2	1	1	1	Lit-NB
YNL209W	SSB2	YOR349W	CIN1	2	2	2	Lit-NB
YNL209W	SSB2	YOR351C	MEK1	1	1	1	Lit-NB
YNL209W	SSB2	YOR352W	TFB6	2	2	2	Lit-NB
YNL209W	SSB2	YOR355W	GDS1	1	1	1	Lit-NB
YNL209W	SSB2	YOR359W	VTS1	1	1	1	Lit-NB
YNL209W	SSB2	YOR360C	PDE2	1	1	1	Lit-NB
YNL209W	SSB2	YOR361C	PRT1	1	1	1	Lit-NB
YNL209W	SSB2	YOR362C	PRE10	1	1	1	Lit-NB
YNL209W	SSB2	YOR367W	SCP1	2	2	2	Lit-NB
YNL209W	SSB2	YOR369C	RPS12	1	1	1	Lit-NB
YNL209W	SSB2	YOR370C	MRS6	1	1	1	Lit-NB
YNL209W	SSB2	YOR371C	GPB1	1	1	1	Lit-NB
YNL209W	SSB2	YOR372C	NDD1	1	1	1	Lit-NB
YNL209W	SSB2	YOR373W	NUD1	1	1	1	Lit-NB
YNL209W	SSB2	YOR375C	GDH1	1	1	1	Lit-NB
YNL209W	SSB2	YOR377W	ATF1	1	1	1	Lit-NB
YNL209W	SSB2	YOR382W	FIT2	1	1	1	Lit-NB
YNL209W	SSB2	YOR383C	FIT3	1	1	1	Lit-NB
YNL209W	SSB2	YOR386W	PHR1	1	1	1	Lit-NB
YNL209W	SSB2	YPL001W	HAT1	1	1	1	Lit-NB
YNL209W	SSB2	YPL002C	SNF8	2	2	2	Lit-NB
YNL209W	SSB2	YPL003W	ULA1	1	1	1	Lit-NB
YNL209W	SSB2	YPL004C	LSP1	2	2	2	Lit-NB
YNL209W	SSB2	YPL006W	NCR1	1	1	1	Lit-NB
YNL209W	SSB2	YPL008W	CHL1	1	1	1	Lit-NB
YNL209W	SSB2	YPL009C	RQC2	1	1	1	Lit-NB
YNL209W	SSB2	YPL010W	RET3	1	1	1	Lit-NB
YNL209W	SSB2	YPL012W	RRP12	1	1	1	Lit-NB
YNL209W	SSB2	YPL015C	HST2	1	1	1	Lit-NB
YNL209W	SSB2	YPL016W	SWI1	1	1	1	Lit-NB
YNL209W	SSB2	YPL019C	VTC3	2	2	2	Lit-NB
YNL209W	SSB2	YPL020C	ULP1	1	1	1	Lit-NB
YNL209W	SSB2	YPL022W	RAD1	1	1	1	Lit-NB
YNL209W	SSB2	YPL023C	MET12	1	1	1	Lit-NB
YNL209W	SSB2	YPL028W	ERG10	1	1	1	Lit-NB
YNL209W	SSB2	YPL030W	TRM44	1	1	1	Lit-NB
YNL209W	SSB2	YPL031C	PHO85	1	1	1	Lit-NB
YNL209W	SSB2	YPL032C	SVL3	1	1	1	Lit-NB
YNL209W	SSB2	YPL039W		1	1	1	Lit-NB
YNL209W	SSB2	YPL041C	MRX11	1	1	1	Lit-NB
YNL209W	SSB2	YPL042C	SSN3	1	1	1	Lit-NB
YNL209W	SSB2	YPL043W	NOP4	1	1	1	Lit-NB
YNL209W	SSB2	YPL048W	CAM1	1	1	1	Lit-NB
YNL209W	SSB2	YPL049C	DIG1	1	1	1	Lit-NB
YNL209W	SSB2	YPL058C	PDR12	1	1	1	Lit-NB
YNL209W	SSB2	YPL059W	GRX5	1	1	1	Lit-NB
YNL209W	SSB2	YPL061W	ALD6	1	1	1	Lit-NB
YNL209W	SSB2	YPL065W	VPS28	1	1	1	Lit-NB
YNL209W	SSB2	YPL066W	RGL1	1	1	1	Lit-NB
YNL209W	SSB2	YPL067C		1	1	1	Lit-NB
YNL209W	SSB2	YPL068C		1	1	1	Lit-NB
YNL209W	SSB2	YPL069C	BTS1	1	1	1	Lit-NB
YNL209W	SSB2	YPL070W	MUK1	1	1	1	Lit-NB
YNL209W	SSB2	YPL071C		1	1	1	Lit-NB
YNL209W	SSB2	YPL074W	YTA6	1	1	1	Lit-NB
YNL209W	SSB2	YPL075W	GCR1	1	1	1	Lit-NB
YNL209W	SSB2	YPL077C		1	1	1	Lit-NB
YNL209W	SSB2	YPL078C	ATP4	1	1	1	Lit-NB
YNL209W	SSB2	YPL079W	RPL21B	1	1	1	Lit-NB
YNL209W	SSB2	YPL081W	RPS9A	1	1	1	Lit-NB
YNL209W	SSB2	YPL082C	MOT1	1	1	1	Lit-NB
YNL209W	SSB2	YPL084W	BRO1	1	1	1	Lit-NB
YNL209W	SSB2	YPL086C	ELP3	1	1	1	Lit-NB
YNL209W	SSB2	YPL088W		1	1	1	Lit-NB
YNL209W	SSB2	YPL089C	RLM1	1	1	1	Lit-NB
YNL209W	SSB2	YPL090C	RPS6A	1	1	1	Lit-NB
YNL209W	SSB2	YPL091W	GLR1	1	1	1	Lit-NB
YNL209W	SSB2	YPL093W	NOG1	1	1	1	Lit-NB
YNL209W	SSB2	YPL099C	INA17	1	1	1	Lit-NB
YNL209W	SSB2	YPL100W	ATG21	1	1	1	Lit-NB
YNL209W	SSB2	YPL101W	ELP4	1	1	1	Lit-NB
YNL209W	SSB2	YPL106C	SSE1	5	3	5	Lit-NB
YNL209W	SSB2	YPL108W		1	1	1	Lit-NB
YNL209W	SSB2	YPL110C	GDE1	1	1	1	Lit-NB
YNL209W	SSB2	YPL111W	CAR1	1	1	1	Lit-NB
YNL209W	SSB2	YPL113C		1	1	1	Lit-NB
YNL209W	SSB2	YPL117C	IDI1	1	1	1	Lit-NB
YNL209W	SSB2	YPL118W	MRP51	2	2	2	Lit-NB
YNL209W	SSB2	YPL119C	DBP1	1	1	1	Lit-NB
YNL209W	SSB2	YPL120W	VPS30	1	1	1	Lit-NB
YNL209W	SSB2	YPL122C	TFB2	1	1	1	Lit-NB
YNL209W	SSB2	YPL125W	KAP120	1	1	1	Lit-NB
YNL209W	SSB2	YPL126W	NAN1	2	2	2	Lit-NB
YNL209W	SSB2	YPL127C	HHO1	1	1	1	Lit-NB
YNL209W	SSB2	YPL128C	TBF1	1	1	1	Lit-NB
YNL209W	SSB2	YPL129W	TAF14	1	1	1	Lit-NB
YNL209W	SSB2	YPL131W	RPL5	2	2	2	Lit-NB
YNL209W	SSB2	YPL132W	COX11	1	1	1	Lit-NB
YNL209W	SSB2	YPL134C	ODC1	1	1	1	Lit-NB
YNL209W	SSB2	YPL137C	GIP3	1	1	1	Lit-NB
YNL209W	SSB2	YPL138C	SPP1	1	1	1	Lit-NB
YNL209W	SSB2	YPL139C	UME1	1	1	1	Lit-NB
YNL209W	SSB2	YPL140C	MKK2	2	2	2	Lit-NB
YNL209W	SSB2	YPL143W	RPL33A	1	1	1	Lit-NB
YNL209W	SSB2	YPL145C	KES1	1	1	1	Lit-NB
YNL209W	SSB2	YPL149W	ATG5	1	1	1	Lit-NB
YNL209W	SSB2	YPL150W		1	1	1	Lit-NB
YNL209W	SSB2	YPL151C	PRP46	1	1	1	Lit-NB
YNL209W	SSB2	YPL152W	RRD2	1	1	1	Lit-NB
YNL209W	SSB2	YPL155C	KIP2	1	1	1	Lit-NB
YNL209W	SSB2	YPL157W	TGS1	1	1	1	Lit-NB
YNL209W	SSB2	YPL159C	PET20	1	1	1	Lit-NB
YNL209W	SSB2	YPL160W	CDC60	1	1	1	Lit-NB
YNL209W	SSB2	YPL161C	BEM4	1	1	1	Lit-NB
YNL209W	SSB2	YPL164C	MLH3	1	1	1	Lit-NB
YNL209W	SSB2	YPL167C	REV3	1	1	1	Lit-NB
YNL209W	SSB2	YPL169C	MEX67	2	2	2	Lit-NB
YNL209W	SSB2	YPL170W	DAP1	1	1	1	Lit-NB
YNL209W	SSB2	YPL171C	OYE3	1	1	1	Lit-NB
YNL209W	SSB2	YPL173W	MRPL40	2	2	2	Lit-NB
YNL209W	SSB2	YPL174C	NIP100	1	1	1	Lit-NB
YNL209W	SSB2	YPL177C	CUP9	1	1	1	Lit-NB
YNL209W	SSB2	YPL178W	CBC2	1	1	1	Lit-NB
YNL209W	SSB2	YPL179W	PPQ1	1	1	1	Lit-NB
YNL209W	SSB2	YPL180W	TCO89	1	1	1	Lit-NB
YNL209W	SSB2	YPL181W	CTI6	1	1	1	Lit-NB
YNL209W	SSB2	YPL183C	RTT10	1	1	1	Lit-NB
YNL209W	SSB2	YPL183W-A	RTC6	1	1	1	Lit-NB
YNL209W	SSB2	YPL184C	MRN1	2	2	2	Lit-NB
YNL209W	SSB2	YPL194W	DDC1	1	1	1	Lit-NB
YNL209W	SSB2	YPL196W	OXR1	1	1	1	Lit-NB
YNL209W	SSB2	YPL198W	RPL7B	2	2	2	Lit-NB
YNL209W	SSB2	YPL202C	AFT2	1	1	1	Lit-NB
YNL209W	SSB2	YPL203W	TPK2	1	1	1	Lit-NB
YNL209W	SSB2	YPL206C	PGC1	1	1	1	Lit-NB
YNL209W	SSB2	YPL208W	RKM1	1	1	1	Lit-NB
YNL209W	SSB2	YPL210C	SRP72	2	2	2	Lit-NB
YNL209W	SSB2	YPL212C	PUS1	2	2	2	Lit-NB
YNL209W	SSB2	YPL214C	THI6	1	1	1	Lit-NB
YNL209W	SSB2	YPL215W	CBP3	1	1	1	Lit-NB
YNL209W	SSB2	YPL216W		1	1	1	Lit-NB
YNL209W	SSB2	YPL218W	SAR1	1	1	1	Lit-NB
YNL209W	SSB2	YPL220W	RPL1A	1	1	1	Lit-NB
YNL209W	SSB2	YPL222W	FMP40	1	1	1	Lit-NB
YNL209W	SSB2	YPL224C	MMT2	1	1	1	Lit-NB
YNL209W	SSB2	YPL225W		2	2	2	Lit-NB
YNL209W	SSB2	YPL226W	NEW1	2	2	2	Lit-NB
YNL209W	SSB2	YPL228W	CET1	1	1	1	Lit-NB
YNL209W	SSB2	YPL230W	USV1	1	1	1	Lit-NB
YNL209W	SSB2	YPL231W	FAS2	1	1	1	Lit-NB
YNL209W	SSB2	YPL235W	RVB2	1	1	1	Lit-NB
YNL209W	SSB2	YPL240C	HSP82	3	3	3	Lit-NB
YNL209W	SSB2	YPL241C	CIN2	1	1	1	Lit-NB
YNL209W	SSB2	YPL242C	IQG1	1	1	1	Lit-NB
YNL209W	SSB2	YPL243W	SRP68	1	1	1	Lit-NB
YNL209W	SSB2	YPL245W		1	1	1	Lit-NB
YNL209W	SSB2	YPL247C		1	1	1	Lit-NB
YNL209W	SSB2	YPL249C	GYP5	1	1	1	Lit-NB
YNL209W	SSB2	YPL249C-A	RPL36B	1	1	1	Lit-NB
YNL209W	SSB2	YPL252C	YAH1	1	1	1	Lit-NB
YNL209W	SSB2	YPL253C	VIK1	1	1	1	Lit-NB
YNL209W	SSB2	YPL254W	HFI1	1	1	1	Lit-NB
YNL209W	SSB2	YPL256C	CLN2	2	2	2	Lit-NB
YNL209W	SSB2	YPL259C	APM1	1	1	1	Lit-NB
YNL209W	SSB2	YPL262W	FUM1	2	2	2	Lit-NB
YNL209W	SSB2	YPL263C	KEL3	2	2	2	Lit-NB
YNL209W	SSB2	YPL266W	DIM1	1	1	1	Lit-NB
YNL209W	SSB2	YPL267W	ACM1	1	1	1	Lit-NB
YNL209W	SSB2	YPL268W	PLC1	1	1	1	Lit-NB
YNL209W	SSB2	YPL270W	MDL2	1	1	1	Lit-NB
YNL209W	SSB2	YPL272C	PBI1	1	1	1	Lit-NB
YNL209W	SSB2	YPL273W	SAM4	1	1	1	Lit-NB
YNL209W	SSB2	YPR002W	PDH1	1	1	1	Lit-NB
YNL209W	SSB2	YPR005C	HAL1	1	1	1	Lit-NB
YNL209W	SSB2	YPR006C	ICL2	1	1	1	Lit-NB
YNL209W	SSB2	YPR009W	SUT2	1	1	1	Lit-NB
YNL209W	SSB2	YPR010C	RPA135	1	1	1	Lit-NB
YNL209W	SSB2	YPR011C		1	1	1	Lit-NB
YNL209W	SSB2	YPR015C		1	1	1	Lit-NB
YNL209W	SSB2	YPR016C	TIF6	2	2	2	Lit-NB
YNL209W	SSB2	YPR019W	MCM4	1	1	1	Lit-NB
YNL209W	SSB2	YPR029C	APL4	1	1	1	Lit-NB
YNL209W	SSB2	YPR030W	CSR2	1	1	1	Lit-NB
YNL209W	SSB2	YPR031W	NTO1	2	2	2	Lit-NB
YNL209W	SSB2	YPR032W	SRO7	1	1	1	Lit-NB
YNL209W	SSB2	YPR033C	HTS1	2	2	2	Lit-NB
YNL209W	SSB2	YPR034W	ARP7	1	1	1	Lit-NB
YNL209W	SSB2	YPR035W	GLN1	1	1	1	Lit-NB
YNL209W	SSB2	YPR036W	VMA13	1	1	1	Lit-NB
YNL209W	SSB2	YPR040W	TIP41	1	1	1	Lit-NB
YNL209W	SSB2	YPR041W	TIF5	2	2	2	Lit-NB
YNL209W	SSB2	YPR042C	PUF2	1	1	1	Lit-NB
YNL209W	SSB2	YPR045C	THP3	1	1	1	Lit-NB
YNL209W	SSB2	YPR048W	TAH18	1	1	1	Lit-NB
YNL209W	SSB2	YPR049C	ATG11	1	1	1	Lit-NB
YNL209W	SSB2	YPR054W	SMK1	1	1	1	Lit-NB
YNL209W	SSB2	YPR056W	TFB4	2	2	2	Lit-NB
YNL209W	SSB2	YPR058W	YMC1	1	1	1	Lit-NB
YNL209W	SSB2	YPR060C	ARO7	1	1	1	Lit-NB
YNL209W	SSB2	YPR063C		1	1	1	Lit-NB
YNL209W	SSB2	YPR064W		1	1	1	Lit-NB
YNL209W	SSB2	YPR067W	ISA2	2	2	2	Lit-NB
YNL209W	SSB2	YPR069C	SPE3	1	1	1	Lit-NB
YNL209W	SSB2	YPR074C	TKL1	2	2	2	Lit-NB
YNL209W	SSB2	YPR075C	OPY2	1	1	1	Lit-NB
YNL209W	SSB2	YPR078C		1	1	1	Lit-NB
YNL209W	SSB2	YPR082C	DIB1	1	1	1	Lit-NB
YNL209W	SSB2	YPR086W	SUA7	2	2	2	Lit-NB
YNL209W	SSB2	YPR088C	SRP54	1	1	1	Lit-NB
YNL209W	SSB2	YPR089W		1	1	1	Lit-NB
YNL209W	SSB2	YPR091C	NVJ2	1	1	1	Lit-NB
YNL209W	SSB2	YPR093C	ASR1	1	1	1	Lit-NB
YNL209W	SSB2	YPR095C	SYT1	1	1	1	Lit-NB
YNL209W	SSB2	YPR098C		1	1	1	Lit-NB
YNL209W	SSB2	YPR102C	RPL11A	1	1	1	Lit-NB
YNL209W	SSB2	YPR103W	PRE2	1	1	1	Lit-NB
YNL209W	SSB2	YPR105C	COG4	1	1	1	Lit-NB
YNL209W	SSB2	YPR106W	ISR1	1	1	1	Lit-NB
YNL209W	SSB2	YPR108W	RPN7	1	1	1	Lit-NB
YNL209W	SSB2	YPR110C	RPC40	2	2	2	Lit-NB
YNL209W	SSB2	YPR111W	DBF20	1	1	1	Lit-NB
YNL209W	SSB2	YPR113W	PIS1	1	1	1	Lit-NB
YNL209W	SSB2	YPR116W	RRG8	1	1	1	Lit-NB
YNL209W	SSB2	YPR117W		1	1	1	Lit-NB
YNL209W	SSB2	YPR118W	MRI1	1	1	1	Lit-NB
YNL209W	SSB2	YPR119W	CLB2	2	2	2	Lit-NB
YNL209W	SSB2	YPR122W	AXL1	1	1	1	Lit-NB
YNL209W	SSB2	YPR127W		1	1	1	Lit-NB
YNL209W	SSB2	YPR128C	ANT1	1	1	1	Lit-NB
YNL209W	SSB2	YPR129W	SCD6	2	2	2	Lit-NB
YNL209W	SSB2	YPR131C	NAT3	1	1	1	Lit-NB
YNL209W	SSB2	YPR132W	RPS23B	1	1	1	Lit-NB
YNL209W	SSB2	YPR135W	CTF4	2	2	2	Lit-NB
YNL209W	SSB2	YPR137W	RRP9	1	1	1	Lit-NB
YNL209W	SSB2	YPR140W	TAZ1	1	1	1	Lit-NB
YNL209W	SSB2	YPR144C	NOC4	2	2	2	Lit-NB
YNL209W	SSB2	YPR145W	ASN1	1	1	1	Lit-NB
YNL209W	SSB2	YPR147C		1	1	1	Lit-NB
YNL209W	SSB2	YPR160W	GPH1	2	2	2	Lit-NB
YNL209W	SSB2	YPR161C	SGV1	1	1	1	Lit-NB
YNL209W	SSB2	YPR162C	ORC4	2	2	2	Lit-NB
YNL209W	SSB2	YPR163C	TIF3	2	2	2	Lit-NB
YNL209W	SSB2	YPR164W	MMS1	1	1	1	Lit-NB
YNL209W	SSB2	YPR165W	RHO1	1	1	1	Lit-NB
YNL209W	SSB2	YPR169W	JIP5	1	1	1	Lit-NB
YNL209W	SSB2	YPR171W	BSP1	1	1	1	Lit-NB
YNL209W	SSB2	YPR172W		1	1	1	Lit-NB
YNL209W	SSB2	YPR173C	VPS4	1	1	1	Lit-NB
YNL209W	SSB2	YPR175W	DPB2	1	1	1	Lit-NB
YNL209W	SSB2	YPR176C	BET2	1	1	1	Lit-NB
YNL209W	SSB2	YPR179C	HDA3	1	1	1	Lit-NB
YNL209W	SSB2	YPR180W	AOS1	1	1	1	Lit-NB
YNL209W	SSB2	YPR181C	SEC23	2	2	2	Lit-NB
YNL209W	SSB2	YPR183W	DPM1	1	1	1	Lit-NB
YNL209W	SSB2	YPR184W	GDB1	1	1	1	Lit-NB
YNL209W	SSB2	YPR185W	ATG13	1	1	1	Lit-NB
YNL209W	SSB2	YPR188C	MLC2	1	1	1	Lit-NB
YNL209W	SSB2	YPR189W	SKI3	1	1	1	Lit-NB
YNL209W	SSB2	YPR191W	QCR2	1	1	1	Lit-NB
YNL209W	SSB2	YPR199C	ARR1	1	1	1	Lit-NB
YNL211C	MRX7	YPL106C	SSE1	1	1	1	Lit-NB
YNL211C	MRX7	YPL150W		1	1	1	Lit-NB
YNL212W	VID27	YNR016C	ACC1	1	1	1	Lit-BS
YNL212W	VID27	YPL204W	HRR25	1	1	1	Lit-NB
YNL213C	RRG9	YPR042C	PUF2	1	1	1	Lit-NB
YNL214W	PEX17	YNL329C	PEX6	2	2	2	Lit-NB
YNL214W	PEX17	YOL044W	PEX15	2	2	2	Lit-BM
YNL215W	IES2	YNL255C	GIS2	1	1	1	Lit-NB
YNL215W	IES2	YOR141C	ARP8	1	1	1	Lit-NB
YNL215W	IES2	YOR189W	IES4	1	1	1	Lit-NB
YNL215W	IES2	YPL106C	SSE1	1	1	1	Lit-NB
YNL215W	IES2	YPL129W	TAF14	1	1	1	Lit-NB
YNL215W	IES2	YPL235W	RVB2	2	2	2	Lit-NB
YNL215W	IES2	YPL240C	HSP82	1	1	1	Lit-NB
YNL216W	RAP1	YNL216W	RAP1	1	1	1	Lit-NB
YNL216W	RAP1	YNR023W	SNF12	1	1	1	Lit-NB
YNL216W	RAP1	YOL022C	TSR4	1	1	1	Lit-BS
YNL216W	RAP1	YOR113W	AZF1	1	1	1	Lit-NB
YNL216W	RAP1	YOR244W	ESA1	1	2	2	Lit-NB
YNL216W	RAP1	YOR290C	SNF2	1	1	1	Lit-NB
YNL216W	RAP1	YPL075W	GCR1	4	3	4	Lit-BM
YNL216W	RAP1	YPL106C	SSE1	1	1	1	Lit-NB
YNL216W	RAP1	YPL235W	RVB2	1	1	1	Lit-NB
YNL216W	RAP1	YPR018W	RLF2	1	1	1	Lit-NB
YNL216W	RAP1	YPR042C	PUF2	1	1	1	Lit-NB
YNL216W	RAP1	YPR052C	NHP6A	1	1	1	Lit-BS
YNL216W	RAP1	YPR104C	FHL1	1	1	1	Lit-NB
YNL216W	RAP1	YPR190C	RPC82	1	1	1	Lit-NB
YNL217W		YNL307C	MCK1	1	1	1	Lit-NB
YNL217W		YOR099W	KTR1	1	1	1	Lit-NB
YNL217W		YPR042C	PUF2	1	1	1	Lit-NB
YNL220W	ADE12	YNL251C	NRD1	1	1	1	Lit-NB
YNL220W	ADE12	YNL255C	GIS2	1	1	1	Lit-NB
YNL220W	ADE12	YOR011W	AUS1	1	1	1	Lit-BS
YNL220W	ADE12	YPL106C	SSE1	1	1	1	Lit-NB
YNL220W	ADE12	YPL190C	NAB3	1	1	1	Lit-NB
YNL220W	ADE12	YPR152C	URN1	1	1	1	Lit-BS
YNL220W	ADE12	YPR190C	RPC82	1	1	1	Lit-NB
YNL221C	POP1	YNL221C	POP1	1	1	1	Lit-NB
YNL221C	POP1	YNL282W	POP3	4	4	4	Lit-BM
YNL221C	POP1	YNR052C	POP2	1	1	1	Lit-NB
YNL221C	POP1	YOR359W	VTS1	1	1	1	Lit-NB
YNL221C	POP1	YPL106C	SSE1	1	1	1	Lit-NB
YNL222W	SSU72	YNL317W	PFS2	3	3	3	Lit-NB
