orf_name	GenBank_accession	ORFeome_collection	screened_as_DB	screened_as_AD
YNR016C	EF059504	FLEXGene	True	True
YNR017W	DQ332033	FLEXGene	False	True
YNR018W	EF058351	FLEXGene	True	True
YNR019W	DQ332176	FLEXGene	True	True
YNR020C	DQ332768	FLEXGene	True	True
YNR021W	EF058531	FLEXGene	True	True
YNR022C	DQ331681	FLEXGene	True	True
YNR023W	DQ332935	FLEXGene	False	True
YNR024W	EF058659	FLEXGene	True	True
YNR026C		CCSB_additional	True	True
YNR027W	AY692946	FLEXGene	True	True
YNR028W	AY692954	FLEXGene	True	True
YNR029C	FLH238048.01X	FLEXGene	True	True
YNR030W	AY692956	FLEXGene	True	True
YNR031C	EF059092	FLEXGene	False	True
YNR032W	AY558021	FLEXGene	True	True
YNR032C-A	AY558559	FLEXGene	True	True
YNR033W	AY693029	FLEXGene	True	True
YNR034W	EF059505	FLEXGene	True	True
YNR034W-A	DQ331250	FLEXGene	True	True
YNR035C	DQ332249	FLEXGene	True	True
YNR036C	AY558003	FLEXGene	True	True
YNR037C		CCSB_additional	True	True
YNR038W	EF059300	FLEXGene	True	True
YNR039C	AY693105	FLEXGene	True	True
YNR040W	EF058660	FLEXGene	True	True
YNR041C	AY693097	FLEXGene	True	True
YNR043W	AY693152	FLEXGene	True	True
YNR044W		CCSB_additional	False	True
YNR045W	EF059475	FLEXGene	True	True
YNR046W	EF058651	FLEXGene	True	True
YNR047W		CCSB_additional	True	True
YNR048W	EF058445	FLEXGene	True	True
YNR049C	AY558423	FLEXGene	True	True
YNR050C	AY693210	FLEXGene	True	True
YNR051C	AY692784	FLEXGene	True	True
YNR052C	AY692792	FLEXGene	False	True
YNR053C		CCSB_additional	True	True
YNR054C	EF058661	FLEXGene	True	True
YNR055C	EF058934	FLEXGene	True	True
YNR056C	DQ331735	FLEXGene	True	True
YNR057C	AY558424	FLEXGene	True	True
YNR058W	AY723862	FLEXGene	True	True
YNR059W	DQ331871	FLEXGene	True	True
YNR060W	EF059038	FLEXGene	True	True
YNR061C	AY558009	FLEXGene	True	True
YNR062C	EF058629	FLEXGene	True	True
YNR063W	EF058662	FLEXGene	False	True
YNR064C	AY558017	FLEXGene	True	True
YNR065C		CCSB_additional	False	True
YNR066C	EF058342	FLEXGene	True	True
YNR067C	DQ332673	FLEXGene	True	True
YNR068C	AY558014	FLEXGene	True	True
YNR069C	AY723863	FLEXGene	True	True
YNR070W		CCSB_additional	False	True
YNR071C	AY558019	FLEXGene	True	True
YNR072W	EF059403	FLEXGene	True	True
YNR073C		CCSB_additional	False	False
YNR074C	EF058405	FLEXGene	True	True
YNR075W	EF058782	FLEXGene	True	True
YNR075C-A	EF058682	FLEXGene	True	True
YNR076W	EF058797	FLEXGene	True	True
YNR077C		CCSB_additional	True	True
YOL166W-A	DQ331417	FLEXGene	True	True
YOL165C	DQ331643	FLEXGene	True	True
YOL164W-A	DQ331428	FLEXGene	True	True
YOL164W	EF058521	FLEXGene	True	True
YOL163W	AY692667	FLEXGene	True	True
YOL162W	EF058456	FLEXGene	True	True
YOL161C	AY692641	FLEXGene	True	True
YOL159C-A	EF058510	FLEXGene	True	True
YOL159C	EF058470	FLEXGene	True	True
YOL158C	DQ331513	FLEXGene	True	True
YOL157C	EF058463	FLEXGene	True	True
YOL156W	EF059437	FLEXGene	True	True
YOL155W-A	EF058709	FLEXGene	True	True
YOL155C		CCSB_additional	True	True
YOL154W	AY693221	FLEXGene	True	True
YOL152W		CCSB_additional	False	True
YOL151W	AY558040	FLEXGene	True	True
YOL149W	AY558431	FLEXGene	True	True
YOL148C	DQ332226	FLEXGene	False	True
YOL147C	AY558010	FLEXGene	True	True
YOL146W	AY693220	FLEXGene	True	True
YOL145C		CCSB_additional	False	True
YOL144W	DQ332994	FLEXGene	True	True
YOL143C	AY558430	FLEXGene	True	True
YOL142W	AY692926	FLEXGene	True	True
YOL141W	DQ332956	FLEXGene	True	True
YOL140W	DQ332949	FLEXGene	True	True
YOL139C	AY692936	FLEXGene	True	True
YOL138C	EF058606	FLEXGene	True	True
YOL137W	AY692901	FLEXGene	False	True
YOL136C	EF058994	FLEXGene	True	True
YOL135C	AY692889	FLEXGene	True	True
YOL133W	DQ331618	FLEXGene	True	True
YOL132W	DQ331594	FLEXGene	True	True
YOL131W	AY692653	FLEXGene	False	True
YOL130W	AY692762	FLEXGene	False	True
YOL129W	AY692833	FLEXGene	True	True
YOL128C	DQ331500	FLEXGene	True	True
YOL127W	DQ332845	FLEXGene	True	True
YOL126C	DQ331481	FLEXGene	True	True
YOL125W	DQ331227	FLEXGene	True	True
YOL124C	DQ331178	FLEXGene	True	True
YOL123W	DQ332592	FLEXGene	True	True
YOL122C	DQ332360	FLEXGene	True	True
YOL121C	EF059507	FLEXGene	True	True
YOL120C	EF059285	FLEXGene	False	True
YOL119C	DQ333105	FLEXGene	True	True
YOL117W	DQ332402	FLEXGene	True	True
YOL116W	DQ333045	FLEXGene	False	True
YOL115W	AY723865	FLEXGene	True	True
YOL114C	AY558007	FLEXGene	True	True
YOL113W	AY693219	FLEXGene	False	True
YOL112W	EF059506	FLEXGene	True	True
YOL111C	DQ331033	FLEXGene	True	True
YOL110W	EF059132	FLEXGene	False	True
YOL109W	AY693207	FLEXGene	True	True
YOL108C	AY693163	FLEXGene	False	True
YOL107W	DQ331150	FLEXGene	True	True
YOL105C	DQ333123	FLEXGene	True	True
YOL104C	AY693102	FLEXGene	True	True
YOL103W	DQ332286	FLEXGene	True	True
YOL102C	DQ333057	FLEXGene	True	True
YOL101C	AY692588	FLEXGene	True	True
YOL100W	EF058926	FLEXGene	True	True
YOL098C	EF058620	FLEXGene	True	True
YOL097W-A	DQ331435	FLEXGene	True	True
YOL097C	AY692948	FLEXGene	True	True
YOL096C	DQ331788	FLEXGene	True	True
YOL095C	DQ331780	FLEXGene	True	True
YOL094C	DQ331776	FLEXGene	True	True
YOL093W	DQ332919	FLEXGene	True	True
YOL092W	DQ331278	FLEXGene	True	True
YOL091W	DQ331637	FLEXGene	True	True
YOL090W	EF058885	FLEXGene	True	True
YOL089C	EF058915	FLEXGene	True	True
YOL088C	EF058857	FLEXGene	True	True
YOL087C	DQ331385	FLEXGene	True	True
YOL086W-A	EF058509	FLEXGene	True	True
YOL086C	DQ332851	FLEXGene	True	True
YOL085C	AY558428	FLEXGene	True	True
YOL084W	EF058835	FLEXGene	True	True
YOL083W	DQ331170	FLEXGene	False	True
YOL082W	AY693174	FLEXGene	False	True
YOL081W		CCSB_additional	True	True
YOL080C	DQ332676	FLEXGene	True	True
YOL078W		CCSB_additional	False	True
YOL077W-A	AY692842	FLEXGene	True	True
YOL077C	EF059273	FLEXGene	True	True
YOL076W	AY693080	FLEXGene	True	True
YOL075C		CCSB_additional	False	True
YOL073C		CCSB_additional	True	True
YOL072W	DQ332001	FLEXGene	True	True
YOL071W	DQ331991	FLEXGene	True	True
YOL070C	EF058600	FLEXGene	True	True
YOL069W	AY692955	FLEXGene	True	True
YOL068C	EF059074	FLEXGene	True	True
YOL067C	AY692940	FLEXGene	False	True
YOL066C	DQ331909	FLEXGene	True	True
YOL065C	DQ332940	FLEXGene	True	True
YOL064C	DQ332937	FLEXGene	True	True
YOL063C	AY692696	FLEXGene	True	True
YOL062C	DQ331794	FLEXGene	True	True
YOL061W	EF058985	FLEXGene	True	True
YOL060C	AY692822	FLEXGene	False	True
YOL059W	AY558560	FLEXGene	True	True
YOL058W		CCSB_additional	False	True
YOL057W	DQ331384	FLEXGene	True	True
YOL056W	DQ331647	FLEXGene	True	True
YOL055C	AY692780	FLEXGene	True	True
YOL054W	EF058461	FLEXGene	True	True
YOL053W	DQ331230	FLEXGene	True	True
YOL052C-A	EF059055	FLEXGene	True	True
YOL052C	DQ332675	FLEXGene	True	True
YOL051W		CCSB_additional	False	True
YOL049W	AY723864	FLEXGene	True	True
YOL048C	FLH238038.01X	FLEXGene	True	True
YOL047C	DQ331125	FLEXGene	True	True
YOL045W		CCSB_additional	False	True
YOL044W	EF059341	FLEXGene	False	True
YOL043C	DQ332216	FLEXGene	True	True
YOL042W	AY693067	FLEXGene	True	True
YOL041C	DQ332193	FLEXGene	True	True
YOL040C	AY558426	FLEXGene	True	True
YOL039W	AY692793	FLEXGene	True	True
YOL038C-A	EF058716	FLEXGene	True	True
YOL038W	DQ332826	FLEXGene	True	True
YOL036W	DQ331383	FLEXGene	True	True
YOL034W	EF059382	FLEXGene	True	True
YOL033W	DQ332674	FLEXGene	True	True
YOL032W	EF058393	FLEXGene	True	True
YOL031C	DQ332312	FLEXGene	True	True
YOL030W	AY693093	FLEXGene	True	True
YOL029C	AY558425	FLEXGene	True	True
YOL028C	AY558012	FLEXGene	True	True
YOL027C	DQ331606	FLEXGene	False	True
YOL026C	AY557996	FLEXGene	True	True
YOL025W	EF058811	FLEXGene	True	True
YOL024W	AY558005	FLEXGene	True	True
YOL023W	EF058785	FLEXGene	True	True
YOL022C	AY558025	FLEXGene	True	True
YOL021C	DQ332565	FLEXGene	False	True
YOL020W	DQ332562	FLEXGene	True	True
YOL019W-A	EF058710	FLEXGene	True	True
YOL019W	EF058414	FLEXGene	True	True
YOL018C	AY693218	FLEXGene	True	True
YOL017W	DQ332356	FLEXGene	True	True
YOL016C	EF059296	FLEXGene	True	True
YOL015W	EF058374	FLEXGene	True	True
YOL014W	AY557999	FLEXGene	True	True
YOL013W-A		CCSB_additional	True	True
YOL013C	DQ332140	FLEXGene	True	True
YOL012C	AY558000	FLEXGene	True	True
YOL011W	EF059170	FLEXGene	True	True
YOL010W		CCSB_additional	True	True
YOL009C	AY558013	FLEXGene	True	True
YOL008W	AY558008	FLEXGene	True	True
YOL007C	DQ332806	FLEXGene	True	True
YOL006C	DQ331865	FLEXGene	True	True
YOL005C	AY557998	FLEXGene	False	True
YOL004W		CCSB_additional	False	False
YOL003C	AY558023	FLEXGene	True	True
YOL002C	DQ331294	FLEXGene	True	True
YOL001W	DQ332893	FLEXGene	False	True
YOR001W	DQ331689	FLEXGene	True	True
YOR002W	AY692895	FLEXGene	False	True
YOR003W	DQ332941	FLEXGene	True	True
YOR004W	DQ331330	FLEXGene	False	True
YOR005C	EF059014	FLEXGene	True	True
YOR006C	DQ332810	FLEXGene	True	True
YOR007C	EF059077	FLEXGene	False	True
YOR008C	DQ332677	FLEXGene	True	True
YOR008C-A	EF058394	FLEXGene	True	True
YOR009W	DQ331968	FLEXGene	False	True
YOR010C	DQ331950	FLEXGene	True	True
YOR011W		CCSB_additional	True	True
YOR011W-A	DQ331411	FLEXGene	True	True
YOR012W	AY692569	FLEXGene	True	True
YOR014W	DQ332258	FLEXGene	True	True
YOR015W		CCSB_additional	True	True
YOR016C	AY693089	FLEXGene	True	True
YOR017W	FLH263478.01X	FLEXGene	False	True
YOR018W	DQ332678	FLEXGene	True	True
YOR019W	DQ331142	FLEXGene	True	True
YOR020C	AY693222	FLEXGene	True	True
YOR020W-A	DQ331424	FLEXGene	True	True
YOR021C	DQ331133	FLEXGene	True	True
YOR022C	DQ331141	FLEXGene	True	True
YOR023C	EF059380	FLEXGene	True	True
YOR025W	AY723866	FLEXGene	True	True
YOR026W	DQ331442	FLEXGene	True	True
YOR027W	DQ332828	FLEXGene	True	True
YOR028C	DQ332854	FLEXGene	True	True
YOR029W		CCSB_additional	True	True
YOR030W	DQ331529	FLEXGene	True	True
YOR032C	DQ331562	FLEXGene	False	True
YOR032W-A	EF058678	FLEXGene	True	True
YOR033C	DQ331691	FLEXGene	False	True
YOR034C	DQ331715	FLEXGene	True	True
YOR034C-A		CCSB_additional	True	True
YOR035C	DQ331730	FLEXGene	True	True
YOR036W	EF059015	FLEXGene	True	True
YOR037W	EF059031	FLEXGene	True	True
YOR038C		CCSB_additional	False	True
YOR039W	AY692981	FLEXGene	True	True
YOR040W	AY692965	FLEXGene	True	True
YOR042W	AY558044	FLEXGene	True	True
YOR043W	DQ332123	FLEXGene	True	True
YOR044W	AY692575	FLEXGene	True	True
YOR045W	AY693051	FLEXGene	True	True
YOR046C	DQ333032	FLEXGene	True	True
YOR047C	DQ333071	FLEXGene	False	True
YOR048C	DQ332330	FLEXGene	True	True
YOR049C	DQ332345	FLEXGene	True	True
YOR051C	AY558045	FLEXGene	False	True
YOR052C	AY558030	FLEXGene	True	True
YOR054C	DQ331452	FLEXGene	True	True
YOR056C	EF058801	FLEXGene	True	True
YOR057W	AY558043	FLEXGene	True	True
YOR058C	DQ331587	FLEXGene	True	True
YOR059C	EF058512	FLEXGene	True	True
YOR060C	DQ331088	FLEXGene	True	True
YOR061W	AY723867	FLEXGene	True	True
YOR062C	DQ331096	FLEXGene	True	True
YOR063W	DQ332449	FLEXGene	True	True
YOR064C	AY557753	FLEXGene	True	True
YOR065W	EF059508	FLEXGene	True	True
YOR066W	AY692621	FLEXGene	False	True
YOR067C	EF059393	FLEXGene	True	True
YOR069W	AY558035	FLEXGene	True	True
YOR068C	EF059478	FLEXGene	True	True
YOR070C	FLH238404.01X	FLEXGene	False	True
YOR071C	EF058320	FLEXGene	True	True
YOR072W-B	DQ331418	FLEXGene	True	True
YOR073W	EF058360	FLEXGene	True	True
YOR074C	DQ333039	FLEXGene	True	True
YOR075W	DQ332230	FLEXGene	True	True
YOR076C	EF059509	FLEXGene	True	True
YOR077W	EF059347	FLEXGene	True	True
YOR078W	DQ332416	FLEXGene	True	True
YOR079C	AY558037	FLEXGene	True	True
YOR080W		CCSB_additional	True	True
YOR081C	DQ331168	FLEXGene	True	True
YOR083W	AY558033	FLEXGene	False	True
YOR084W	AY692642	FLEXGene	False	True
YOR085W	AY558041	FLEXGene	True	True
YOR086C		CCSB_additional	False	True
YOR087W	DQ332679	FLEXGene	True	True
YOR089C	DQ331651	FLEXGene	True	True
YOR090C		CCSB_additional	True	True
YOR091W	DQ331268	FLEXGene	True	True
YOR092W	AY692826	FLEXGene	True	True
YOR093C	DQ331315	FLEXGene	True	True
YOR094W	AY557751	FLEXGene	True	True
YOR095C	DQ332680	FLEXGene	True	True
YOR096W		CCSB_additional	True	True
YOR097C	AY692718	FLEXGene	True	True
YOR098C	EF059069	FLEXGene	True	True
YOR099W		CCSB_additional	True	True
YOR100C	AY693195	FLEXGene	True	True
YOR101W	DQ332637	FLEXGene	True	True
YOR103C	DQ331519	FLEXGene	True	True
YOR104W	AY557759	FLEXGene	True	True
YOR105W		CCSB_additional	False	False
YOR106W	DQ332896	FLEXGene	True	True
YOR107W	AY692864	FLEXGene	True	True
YOR108W	EF059510	FLEXGene	True	True
YOR109W	DQ331846	FLEXGene	True	True
YOR110W	AY692910	FLEXGene	False	True
YOR111W	AY692705	FLEXGene	False	True
YOR112W	DQ331386	FLEXGene	True	True
YOR113W	DQ331959	FLEXGene	False	True
YOR114W	DQ332813	FLEXGene	False	True
YOR115C	DQ332991	FLEXGene	True	True
YOR116C		CCSB_additional	False	True
YOR117W	DQ332139	FLEXGene	True	True
YOR118W	DQ332730	FLEXGene	True	True
YOR119C	DQ332158	FLEXGene	True	True
YOR120W	DQ332290	FLEXGene	False	True
YOR122C		CCSB_additional	True	True
YOR123C	EF059376	FLEXGene	True	True
YOR124C		CCSB_additional	False	True
YOR125C	DQ333147	FLEXGene	True	True
YOR126C	AY557754	FLEXGene	True	True
YOR127W	DQ331462	FLEXGene	True	True
YOR128C	EF059511	FLEXGene	True	True
YOR129C	DQ332838	FLEXGene	True	True
YOR130C	EF058901	FLEXGene	True	True
YOR131C	DQ331387	FLEXGene	True	True
YOR132W	DQ333049	FLEXGene	True	True
YOR133W	DQ332255	FLEXGene	True	True
YOR134W	DQ332273	FLEXGene	True	True
YOR136W	DQ332450	FLEXGene	True	True
YOR137C	DQ332461	FLEXGene	True	True
YOR138C	AY692617	FLEXGene	False	True
YOR140W		CCSB_additional	True	False
YOR141C	DQ332403	FLEXGene	False	True
YOR142W	DQ332029	FLEXGene	True	True
YOR143C	DQ333006	FLEXGene	True	True
YOR144C		CCSB_additional	True	True
YOR145C	DQ332056	FLEXGene	True	True
YOR147W	EF059250	FLEXGene	True	True
YOR148C	DQ333044	FLEXGene	False	True
YOR149C	EF059338	FLEXGene	True	True
YOR150W	AY558133	FLEXGene	True	True
YOR151C	DQ332682	FLEXGene	True	True
YOR152C	AY557755	FLEXGene	True	True
YOR153W	DQ332357	FLEXGene	False	True
YOR154W	EF058425	FLEXGene	True	True
YOR155C	DQ332683	FLEXGene	True	True
YOR156C	DQ332602	FLEXGene	True	True
YOR157C	DQ333159	FLEXGene	True	True
YOR158W	DQ331488	FLEXGene	False	True
YOR159C	AY558029	FLEXGene	True	True
YOR160W	DQ332654	FLEXGene	True	True
YOR161C	AY692637	FLEXGene	False	True
YOR161C-C		CCSB_additional	True	True
YOR162C	AY692760	FLEXGene	True	True
YOR163W	AY558436	FLEXGene	True	True
YOR164C	AY558036	FLEXGene	False	True
YOR165W	DQ331787	FLEXGene	True	True
YOR166C	FLH237842.01X	FLEXGene	False	True
YOR167C	DQ332931	FLEXGene	True	True
YOR168W	EF059512	FLEXGene	True	True
YOR171C	EF058953	FLEXGene	True	True
YOR172W	AY692707	FLEXGene	False	True
YOR173W		CCSB_additional	True	True
YOR174W	DQ331879	FLEXGene	False	True
YOR175C		CCSB_additional	False	True
YOR176W	EF059119	FLEXGene	True	True
YOR177C	EF059122	FLEXGene	True	True
YOR178C	EF059128	FLEXGene	True	True
YOR179C	DQ333042	FLEXGene	False	True
YOR180C	AY558432	FLEXGene	True	True
YOR181W	EF059212	FLEXGene	True	True
YOR182C		CCSB_additional	False	False
YOR183W	DQ331114	FLEXGene	True	True
YOR184W	DQ332381	FLEXGene	True	True
YOR185C	AY693117	FLEXGene	True	True
YOR186W	AY692628	FLEXGene	True	True
YOR187W	DQ333155	FLEXGene	True	True
YOR188W	DQ332583	FLEXGene	True	True
YOR189W	EF058841	FLEXGene	True	True
YOR190W	AY723868	FLEXGene	True	True
YOR191W		CCSB_additional	False	True
YOR192C	EF058663	FLEXGene	True	True
YOR192C-C		CCSB_additional	False	True
YOR193W	AY723869	FLEXGene	True	True
YOR194C	AY693223	FLEXGene	True	True
YOR195W	EF058887	FLEXGene	True	True
YOR196C	AY558046	FLEXGene	True	True
YOR197W	AY692832	FLEXGene	False	True
YOR198C	DQ331765	FLEXGene	True	True
YOR201C	EF059492	FLEXGene	False	True
YOR202W	EF058763	FLEXGene	False	False
YOR204W	DQ332888	FLEXGene	True	True
YOR205C	DQ332788	FLEXGene	True	True
YOR206W	DQ332256	FLEXGene	True	True
YOR207C	DQ332268	FLEXGene	True	True
YOR208W	EF059292	FLEXGene	True	True
YOR209C	DQ332436	FLEXGene	True	True
YOR210W	AY558433	FLEXGene	True	True
YOR211C	DQ332202	FLEXGene	True	True
YOR212W	DQ332388	FLEXGene	False	True
YOR213C	DQ332392	FLEXGene	True	True
YOR214C		CCSB_additional	True	False
YOR215C	AY557752	FLEXGene	True	True
YOR216C	DQ332034	FLEXGene	True	True
YOR217W	DQ332052	FLEXGene	True	True
YOR219C	DQ332197	FLEXGene	True	True
YOR220W	AY557757	FLEXGene	True	True
YOR221C		CCSB_additional	True	True
YOR222W	EF059173	FLEXGene	True	True
YOR223W	DQ332728	FLEXGene	True	True
YOR224C	AY693087	FLEXGene	False	True
YOR226C	DQ332339	FLEXGene	True	True
YOR227W	EF058426	FLEXGene	True	True
YOR228C	AY558034	FLEXGene	True	True
YOR229W	DQ332608	FLEXGene	True	True
YOR230W	AY693156	FLEXGene	True	True
YOR231W	DQ333142	FLEXGene	False	True
YOR232W	EF059513	FLEXGene	False	True
YOR233W		CCSB_additional	True	True
YOR234C		CCSB_additional	True	True
YOR236W	DQ331578	FLEXGene	True	True
YOR237W	DQ332875	FLEXGene	False	True
YOR238W	DQ331313	FLEXGene	True	True
YOR239W	DQ332929	FLEXGene	True	True
YOR241W	AY692818	FLEXGene	True	True
YOR242C	DQ332899	FLEXGene	True	True
YOR243C	DQ331724	FLEXGene	True	True
YOR244W	EF058959	FLEXGene	False	True
YOR245C		CCSB_additional	False	True
YOR246C	DQ331335	FLEXGene	True	True
YOR247W	DQ331880	FLEXGene	True	True
YOR249C	DQ331988	FLEXGene	True	True
YOR250C	AY558048	FLEXGene	True	True
YOR251C	AY692732	FLEXGene	True	True
YOR252W	DQ331026	FLEXGene	True	True
YOR253W	AY557750	FLEXGene	True	True
YOR254C		CCSB_additional	True	True
YOR255W	AY557758	FLEXGene	True	True
YOR256C	DQ331110	FLEXGene	True	True
YOR257W	AY558434	FLEXGene	True	True
YOR258W	DQ332552	FLEXGene	True	True
YOR259C	EF059409	FLEXGene	True	True
YOR260W	EF059327	FLEXGene	True	True
YOR261C	AY558039	FLEXGene	True	True
YOR262W	DQ331159	FLEXGene	False	True
YOR264W	AY693175	FLEXGene	True	True
YOR265W	AY692767	FLEXGene	True	True
YOR266W	AY692772	FLEXGene	True	True
YOR267C		CCSB_additional	True	True
YOR268C	AY692661	FLEXGene	True	True
YOR269W	DQ332882	FLEXGene	True	True
YOR270C	DQ332684	FLEXGene	True	True
YOR271C	DQ331274	FLEXGene	True	True
YOR272W	EF059514	FLEXGene	True	True
YOR273C	EF058979	FLEXGene	True	True
YOR274W	DQ331885	FLEXGene	True	True
YOR275C	DQ332966	FLEXGene	True	True
YOR276W	DQ331906	FLEXGene	True	True
YOR278W	DQ332685	FLEXGene	True	True
YOR279C	EF059149	FLEXGene	True	True
YOR280C	EF058760	FLEXGene	True	True
YOR281C	AY558032	FLEXGene	False	True
YOR283W	DQ332772	FLEXGene	False	True
YOR284W	EF058664	FLEXGene	True	True
YOR285W	EF058545	FLEXGene	True	True
YOR286W	AY692684	FLEXGene	True	True
YOR287C	DQ331388	FLEXGene	True	True
YOR288C		CCSB_additional	True	True
YOR289W	DQ331389	FLEXGene	True	True
YOR290C		CCSB_additional	False	True
YOR291W	EF058429	FLEXGene	False	True
YOR292C	DQ331390	FLEXGene	True	True
YOR293W		CCSB_additional	True	True
YOR293C-A	EF058698	FLEXGene	True	True
YOR294W	DQ331491	FLEXGene	True	True
YOR295W	DQ331504	FLEXGene	True	True
YOR296W	DQ331279	FLEXGene	True	True
YOR297C	DQ331658	FLEXGene	True	True
YOR298W	EF058535	FLEXGene	True	True
YOR298C-A	AY692753	FLEXGene	True	True
YOR299W	DQ331709	FLEXGene	True	True
YOR301W	DQ333119	FLEXGene	True	True
YOR302W		CCSB_additional	True	True
YOR303W	DQ332503	FLEXGene	True	True
YOR304W	DQ332686	FLEXGene	True	True
YOR304C-A	EF058585	FLEXGene	True	True
YOR305W	DQ331197	FLEXGene	True	True
YOR306C	DQ332647	FLEXGene	False	True
YOR307C	DQ332687	FLEXGene	True	True
YOR308C		CCSB_additional	True	True
YOR310C	DQ331450	FLEXGene	True	True
YOR311C	DQ331532	FLEXGene	False	True
YOR312C		CCSB_additional	True	True
YOR313C	DQ331573	FLEXGene	True	True
YOR315W	DQ331298	FLEXGene	True	True
YOR316C		CCSB_additional	True	False
YOR316C-A	DQ331405	FLEXGene	False	True
YOR317W	EF058963	FLEXGene	True	True
YOR319W	AY558437	FLEXGene	True	True
YOR320C	EF059018	FLEXGene	True	True
YOR321W	EF059047	FLEXGene	True	True
YOR322C	DQ331391	FLEXGene	True	True
YOR323C	AY692984	FLEXGene	True	True
YOR324C	DQ331373	FLEXGene	True	True
YOR326W	DQ332688	FLEXGene	True	True
YOR327C	DQ333031	FLEXGene	True	True
YOR328W		CCSB_additional	False	True
YOR329C	DQ333085	FLEXGene	False	True
YOR330C	DQ332302	FLEXGene	True	True
YOR332W	EF059317	FLEXGene	True	True
YOR334W	DQ333141	FLEXGene	True	True
YOR335C	DQ332533	FLEXGene	True	True
YOR336W		CCSB_additional	False	True
YOR337W	EF059433	FLEXGene	False	True
YOR338W	DQ331221	FLEXGene	True	True
YOR339C	EF058800	FLEXGene	True	True
YOR340C	DQ331469	FLEXGene	True	True
YOR341W	DQ331603	FLEXGene	True	True
YOR342C	EF058665	FLEXGene	True	True
YOR344C	DQ331641	FLEXGene	False	True
YOR346W	DQ331781	FLEXGene	True	True
YOR347C	DQ331783	FLEXGene	True	True
YOR348C	DQ332967	FLEXGene	True	True
YOR349W	DQ331907	FLEXGene	True	True
YOR350C	EF059392	FLEXGene	True	True
YOR351C	DQ332630	FLEXGene	True	True
YOR352W	EF058656	FLEXGene	True	True
YOR353C	EF058441	FLEXGene	True	True
YOR354C	DQ331456	FLEXGene	True	True
YOR355W	EF058863	FLEXGene	False	True
YOR356W	FLH238034.01X	FLEXGene	True	True
YOR357C	DQ332689	FLEXGene	False	True
YOR358W	DQ331731	FLEXGene	False	True
YOR359W	DQ331754	FLEXGene	False	True
YOR360C	DQ332409	FLEXGene	True	True
YOR361C	DQ332412	FLEXGene	True	True
YOR362C	EF059189	FLEXGene	False	True
YOR363C		CCSB_additional	True	True
YOR365C	EF058430	FLEXGene	True	True
YOR367W	DQ331492	FLEXGene	True	True
YOR368W	DQ331505	FLEXGene	True	True
YOR369C	DQ331507	FLEXGene	True	True
YOR370C	DQ331503	FLEXGene	False	True
YOR371C	EF058838	FLEXGene	True	True
YOR372C	DQ331650	FLEXGene	False	True
YOR373W		CCSB_additional	True	True
YOR374W		CCSB_additional	True	True
YOR375C	EF058990	FLEXGene	True	True
YOR376W		CCSB_additional	True	True
YOR376W-A	EF058675	FLEXGene	True	True
YOR377W	EF059515	FLEXGene	False	True
YOR378W		CCSB_additional	True	True
YOR380W	EF059068	FLEXGene	True	True
YOR381W	DQ331913	FLEXGene	True	True
YOR381W-A	EF058730	FLEXGene	True	True
YOR382W	DQ332973	FLEXGene	True	True
YOR383C	DQ332974	FLEXGene	True	True
YOR384W	AY692958	FLEXGene	True	True
YOR385W	DQ332720	FLEXGene	True	True
YOR386W	DQ332690	FLEXGene	True	True
YOR387C	AY692567	FLEXGene	True	True
YOR388C		CCSB_additional	False	True
YOR389W	EF058368	FLEXGene	True	True
YOR390W	DQ332819	FLEXGene	True	True
YOR391C		CCSB_additional	True	True
YOR393W	EF059190	FLEXGene	True	True
YOR394C-A	EF058722	FLEXGene	True	True
YPL282C	EF058576	FLEXGene	True	True
YPL280W	DQ332793	FLEXGene	True	True
YPL279C		CCSB_additional	True	True
YPL278C	AY692676	FLEXGene	False	True
YPL277C	FLH237843.01X	FLEXGene	True	True
YPL274W	EF058842	FLEXGene	True	True
YPL273W	EF059486	FLEXGene	True	True
YPL272C	DQ331190	FLEXGene	True	True
YPL271W	AY558140	FLEXGene	True	True
YPL270W	AY693141	FLEXGene	True	True
YPL269W	AY693206	FLEXGene	True	True
YPL268W		CCSB_additional	True	True
YPL267W	AY558139	FLEXGene	True	True
