orf_name_a	gene_name_a	orf_name_b	gene_name_b	Uetz-screen	Ito-core	CCSB-YI1	YeRI
YBR244W	GPX2	YCR086W	CSM1	False	False	True	False
YBR244W	GPX2	YLR117C	CLF1	True	False	False	False
YBR244W	GPX2	YLR345W		False	False	True	False
YBR246W	RRT2	YDR520C	URC2	False	True	False	False
YBR247C	ENP1	YKL159C	RCN1	False	False	True	False
YBR249C	ARO4	YDR510W	SMT3	False	False	True	False
YBR249C	ARO4	YGR168C		False	False	False	True
YBR252W	DUT1	YBR252W	DUT1	False	False	True	False
YBR252W	DUT1	YLR291C	GCD7	False	False	True	False
YBR252W	DUT1	YNL189W	SRP1	True	False	False	False
YBR253W	SRB6	YMR112C	MED11	True	False	False	False
YBR254C	TRS20	YDR472W	TRS31	True	True	False	False
YBR254C	TRS20	YKR068C	BET3	False	True	True	False
YBR255C-A	RCF3	YCL056C	PEX34	False	False	False	True
YBR255C-A	RCF3	YGR168C		False	False	False	True
YBR255C-A	RCF3	YNL100W	MIC27	False	False	False	True
YBR255W	MTC4	YIL106W	MOB1	False	True	False	False
YBR257W	POP4	YCR020C-A	MAK31	False	False	False	True
YBR257W	POP4	YDL159W	STE7	False	False	False	True
YBR257W	POP4	YHR062C	RPP1	False	False	False	True
YBR257W	POP4	YLR291C	GCD7	False	False	False	True
YBR260C	RGD1	YDR200C	VPS64	False	False	False	True
YBR260C	RGD1	YDR239C		False	False	True	False
YBR260C	RGD1	YER144C	UBP5	False	False	True	False
YBR260C	RGD1	YGR196C	FYV8	False	True	False	False
YBR260C	RGD1	YKR019C	IRS4	False	False	False	True
YBR260C	RGD1	YMR032W	HOF1	False	True	True	False
YBR260C	RGD1	YNL094W	APP1	False	False	True	False
YBR260C	RGD1	YPL140C	MKK2	False	False	False	True
YBR261C	TAE1	YCL028W	RNQ1	False	False	True	False
YBR261C	TAE1	YCR007C		False	False	True	False
YBR261C	TAE1	YDR032C	PST2	False	False	True	False
YBR261C	TAE1	YDR100W	TVP15	False	False	True	False
YBR261C	TAE1	YDR256C	CTA1	False	False	True	False
YBR261C	TAE1	YER086W	ILV1	False	False	True	False
YBR261C	TAE1	YFL059W	SNZ3	False	False	True	False
YBR261C	TAE1	YGL037C	PNC1	False	False	True	False
YBR261C	TAE1	YGR088W	CTT1	False	False	True	False
YBR261C	TAE1	YGR267C	FOL2	False	False	True	False
YBR261C	TAE1	YHL018W		False	False	True	False
YBR261C	TAE1	YHR074W	QNS1	False	False	True	False
YBR261C	TAE1	YHR111W	UBA4	False	False	True	False
YBR261C	TAE1	YHR112C		False	False	True	False
YBR261C	TAE1	YHR113W	APE4	False	False	True	False
YBR261C	TAE1	YIL074C	SER33	False	False	True	False
YBR261C	TAE1	YJL151C	SNA3	False	False	True	False
YBR261C	TAE1	YJL199C	MBB1	False	False	True	False
YBR261C	TAE1	YJL218W		False	False	True	False
YBR261C	TAE1	YKL151C	NNR2	False	False	True	False
YBR261C	TAE1	YLL001W	DNM1	False	False	True	False
YBR261C	TAE1	YLR098C	CHA4	False	False	True	False
YBR261C	TAE1	YLR245C	CDD1	False	False	True	False
YBR261C	TAE1	YLR438C-A	LSM3	False	False	True	False
YBR261C	TAE1	YML042W	CAT2	False	False	True	False
YBR261C	TAE1	YMR021C	MAC1	False	False	True	False
YBR261C	TAE1	YMR095C	SNO1	False	False	True	False
YBR261C	TAE1	YNL044W	YIP3	False	False	True	False
YBR261C	TAE1	YNL239W	LAP3	False	False	True	False
YBR261C	TAE1	YOL143C	RIB4	False	False	True	False
YBR261C	TAE1	YOR095C	RKI1	False	False	True	False
YBR261C	TAE1	YOR108W	LEU9	False	False	True	False
YBR261C	TAE1	YOR284W	HUA2	False	False	True	False
YBR261C	TAE1	YPL049C	DIG1	False	False	True	False
YBR261C	TAE1	YPL069C	BTS1	False	False	True	False
YBR261C	TAE1	YPL088W		False	False	True	False
YBR261C	TAE1	YPR113W	PIS1	False	False	True	False
YBR264C	YPT10	YER136W	GDI1	False	False	False	True
YBR264C	YPT10	YOR370C	MRS6	False	False	True	False
YBR268W	MRPL37	YNL185C	MRPL19	False	False	False	True
YBR269C	SDH8	YKL075C		False	False	False	True
YBR270C	BIT2	YDR004W	RAD57	False	False	False	True
YBR270C	BIT2	YDR259C	YAP6	False	True	False	False
YBR270C	BIT2	YER093C	TSC11	False	True	False	False
YBR270C	BIT2	YER094C	PUP3	False	False	False	True
YBR270C	BIT2	YGL209W	MIG2	False	False	False	True
YBR270C	BIT2	YIL103W	DPH1	False	False	False	True
YBR270C	BIT2	YIL105C	SLM1	True	True	False	False
YBR270C	BIT2	YJR046W	TAH11	False	False	False	True
YBR270C	BIT2	YKR026C	GCN3	True	True	False	False
YBR270C	BIT2	YLR423C	ATG17	False	True	False	False
YBR270C	BIT2	YMR236W	TAF9	True	False	False	False
YBR270C	BIT2	YNL047C	SLM2	False	True	False	False
YBR270C	BIT2	YPL124W	SPC29	False	True	False	False
YBR270C	BIT2	YPL255W	BBP1	False	True	False	False
YBR273C	UBX7	YDL190C	UFD2	False	False	True	False
YBR273C	UBX7	YDR411C	DFM1	False	False	True	False
YBR273C	UBX7	YGR284C	ERV29	False	False	False	True
YBR273C	UBX7	YJL048C	UBX6	False	False	False	True
YBR273C	UBX7	YMR276W	DSK2	False	False	False	True
YBR273C	UBX7	YPR113W	PIS1	False	False	False	True
YBR274W	CHK1	YLR258W	GSY2	True	False	False	False
YBR274W	CHK1	YMR255W	GFD1	True	False	False	False
YBR276C	PPS1	YER081W	SER3	False	False	True	False
YBR278W	DPB3	YDR121W	DPB4	False	False	True	True
YBR279W	PAF1	YOR123C	LEO1	False	False	True	False
YBR280C	SAF1	YNL141W	AAH1	False	False	False	True
YBR281C	DUG2	YDL153C	SAS10	False	True	False	False
YBR281C	DUG2	YNL287W	SEC21	True	False	False	False
YBR282W	MRPL27	YDL087C	LUC7	False	False	False	True
YBR282W	MRPL27	YDR079C-A	TFB5	False	False	False	True
YBR282W	MRPL27	YGR158C	MTR3	False	False	False	True
YBR282W	MRPL27	YJR046W	TAH11	False	False	False	True
YBR282W	MRPL27	YLR117C	CLF1	False	False	False	True
YBR282W	MRPL27	YLR119W	SRN2	False	False	False	True
YBR282W	MRPL27	YLR370C	ARC18	False	False	False	True
YBR282W	MRPL27	YMR168C	CEP3	False	False	False	True
YBR282W	MRPL27	YNL153C	GIM3	False	False	False	True
YBR284W		YDL238C	GUD1	False	True	False	False
YBR284W		YLR368W	MDM30	False	False	False	True
YBR284W		YML035C	AMD1	False	False	True	False
YBR288C	APM3	YGR261C	APL6	False	True	False	True
YBR289W	SNF5	YPL129W	TAF14	False	False	True	False
YBR298C-A		YCR020C-A	MAK31	False	False	False	True
YCL005W-A	VMA9	YNL125C	ESBP6	False	False	False	True
YCL009C	ILV6	YML088W	UFO1	False	False	False	True
YCL010C	SGF29	YDR176W	NGG1	False	True	False	False
YCL017C	NFS1	YER094C	PUP3	False	False	False	True
YCL017C	NFS1	YHL006C	SHU1	False	False	False	True
YCL017C	NFS1	YJR011C		False	False	False	True
YCL017C	NFS1	YLR201C	COQ9	False	False	False	True
YCL017C	NFS1	YMR239C	RNT1	False	False	False	True
YCL017C	NFS1	YOR226C	ISU2	False	False	False	True
YCL021W-A		YMR153W	NUP53	False	False	False	True
YCL021W-A		YPL094C	SEC62	False	False	True	False
YCL024W	KCC4	YKR048C	NAP1	True	False	False	False
YCL028W	RNQ1	YCL028W	RNQ1	False	False	True	False
YCL028W	RNQ1	YCR060W	TAH1	False	False	True	False
YCL028W	RNQ1	YGR142W	BTN2	False	False	True	False
YCL028W	RNQ1	YHR034C	PIH1	False	False	True	False
YCL028W	RNQ1	YKL040C	NFU1	False	False	True	False
YCL028W	RNQ1	YLR291C	GCD7	False	False	True	False
YCL028W	RNQ1	YML051W	GAL80	False	False	True	False
YCL028W	RNQ1	YNL189W	SRP1	False	False	True	False
YCL028W	RNQ1	YNL288W	CAF40	False	False	True	False
YCL028W	RNQ1	YOL111C	MDY2	False	False	True	False
YCL028W	RNQ1	YOL123W	HRP1	False	False	True	False
YCL028W	RNQ1	YOR007C	SGT2	False	False	True	False
YCL028W	RNQ1	YPL070W	MUK1	False	False	True	False
YCL029C	BIK1	YER016W	BIM1	False	True	False	False
YCL029C	BIK1	YLR385C	SWC7	False	False	False	True
YCL029C	BIK1	YOR269W	PAC1	False	False	False	True
YCL031C	RRP7	YPR040W	TIP41	False	False	False	True
YCL032W	STE50	YDR032C	PST2	True	False	False	False
YCL032W	STE50	YLL049W	LDB18	False	False	False	True
YCL032W	STE50	YLR362W	STE11	True	True	False	False
YCL032W	STE50	YLR423C	ATG17	False	True	False	False
YCL033C	MXR2	YDR422C	SIP1	False	False	False	True
YCL033C	MXR2	YER180C	ISC10	False	False	False	True
YCL033C	MXR2	YHR153C	SPO16	False	False	False	True
YCL033C	MXR2	YIL008W	URM1	False	False	False	True
YCL033C	MXR2	YJR046W	TAH11	False	False	False	True
YCL033C	MXR2	YJR070C	LIA1	False	False	False	True
YCL033C	MXR2	YKL103C	APE1	False	False	True	False
YCL033C	MXR2	YOL082W	ATG19	False	False	True	False
YCL039W	GID7	YMR135C	GID8	False	False	True	False
YCL040W	GLK1	YCL040W	GLK1	False	True	False	False
YCL040W	GLK1	YDR516C	EMI2	False	True	False	True
YCL040W	GLK1	YML099C	ARG81	True	False	False	False
YCL040W	GLK1	YNL189W	SRP1	False	True	False	False
YCL043C	PDI1	YJL060W	BNA3	False	False	False	True
YCL051W	LRE1	YDR523C	SPS1	False	False	False	True
YCL051W	LRE1	YML051W	GAL80	False	False	False	True
YCL051W	LRE1	YML064C	TEM1	False	False	False	True
YCL054W	SPB1	YNL154C	YCK2	True	False	False	False
YCL055W	KAR4	YGL036W		False	True	False	False
YCL055W	KAR4	YGL192W	IME4	False	True	False	True
YCL055W	KAR4	YNL196C	SLZ1	False	False	False	True
YCL056C	PEX34	YDL157C		False	False	True	False
YCL056C	PEX34	YDR142C	PEX7	False	False	True	False
YCL056C	PEX34	YIL065C	FIS1	False	False	True	False
YCL056C	PEX34	YJL185C	ATG36	False	False	True	False
YCL056C	PEX34	YMR256C	COX7	False	False	False	True
YCL056C	PEX34	YNL100W	MIC27	False	False	False	True
YCL056C	PEX34	YNL131W	TOM22	False	False	True	False
YCL056C	PEX34	YOR037W	CYC2	False	True	False	False
YCL057C-A	MIC10	YDL226C	GCS1	False	False	False	True
YCL057C-A	MIC10	YGR235C	MIC26	False	False	False	True
YCL057C-A	MIC10	YLR108C		False	False	False	True
YCL057C-A	MIC10	YLR356W	ATG33	False	False	False	True
YCL057C-A	MIC10	YNL100W	MIC27	False	False	False	True
YCL059C	KRR1	YGL201C	MCM6	True	False	False	False
YCL059C	KRR1	YML093W	UTP14	False	False	False	True
YCL059C	KRR1	YOR229W	WTM2	False	False	True	False
YCL063W	VAC17	YLR423C	ATG17	False	True	False	False
YCR003W	MRPL32	YML130C	ERO1	False	False	False	True
YCR004C	YCP4	YDR032C	PST2	True	False	True	False
YCR005C	CIT2	YCR005C	CIT2	True	False	False	False
YCR007C		YDL120W	YFH1	False	False	True	False
YCR007C		YDL164C	CDC9	False	False	True	False
YCR007C		YKR066C	CCP1	False	False	True	False
YCR007C		YMR079W	SEC14	False	False	True	False
YCR007C		YPL020C	ULP1	False	False	True	False
YCR009C	RVS161	YDR388W	RVS167	True	True	True	True
YCR009C	RVS161	YER125W	RSP5	False	False	True	False
YCR009C	RVS161	YMR232W	FUS2	False	True	False	False
YCR009C	RVS161	YMR312W	ELP6	False	False	False	True
YCR011C	ADP1	YNL154C	YCK2	True	False	False	False
YCR020C	PET18	YCR020C	PET18	False	False	True	False
YCR020C	PET18	YGL119W	COQ8	False	False	False	True
YCR020C	PET18	YLR291C	GCD7	False	False	True	False
YCR020C-A	MAK31	YEL053C	MAK10	True	False	False	True
YCR020C-A	MAK31	YIL119C	RPI1	False	False	True	False
YCR020C-A	MAK31	YJR128W		False	False	False	True
YCR020C-A	MAK31	YKL025C	PAN3	False	False	True	False
YCR020C-A	MAK31	YPL173W	MRPL40	False	False	False	True
YCR020W-B	HTL1	YFR004W	RPN11	False	False	False	True
YCR020W-B	HTL1	YFR037C	RSC8	False	False	False	True
YCR021C	HSP30	YDR479C	PEX29	False	False	True	False
YCR022C		YDL017W	CDC7	True	False	False	False
YCR024C	SLM5	YNL243W	SLA2	False	False	True	False
YCR024C-A	PMP1	YJR010C-A	SPC1	False	False	False	True
YCR024C-A	PMP1	YJR152W	DAL5	False	False	False	True
YCR027C	RHB1	YOL083W	ATG34	True	False	True	False
YCR028C-A	RIM1	YNL189W	SRP1	False	False	False	True
YCR035C	RRP43	YGR095C	RRP46	False	False	False	True
YCR035C	RRP43	YHR114W	BZZ1	False	True	False	False
YCR036W	RBK1	YGL153W	PEX14	False	True	False	False
YCR045C	RRT12	YOR348C	PUT4	True	False	False	False
YCR050C		YDL017W	CDC7	True	False	False	False
YCR051W		YER184C	TOG1	False	False	True	False
YCR051W		YPL220W	RPL1A	False	False	False	True
YCR052W	RSC6	YFR037C	RSC8	False	True	False	False
YCR052W	RSC6	YOR232W	MGE1	False	True	False	False
YCR054C	CTR86	YDL230W	PTP1	False	False	False	True
YCR054C	CTR86	YGR181W	TIM13	False	False	False	True
YCR057C	PWP2	YGR154C	GTO1	True	False	False	False
YCR057C	PWP2	YLR409C	UTP21	False	False	False	True
YCR059C	YIH1	YDR400W	URH1	True	False	False	False
YCR059C	YIH1	YHR193C	EGD2	False	False	False	True
YCR059C	YIH1	YJL160C	PIR5	True	False	False	False
YCR060W	TAH1	YGR237C		False	False	False	True
YCR060W	TAH1	YHR034C	PIH1	False	True	True	False
YCR060W	TAH1	YKL117W	SBA1	False	False	True	True
YCR063W	BUD31	YDR408C	ADE8	True	False	False	False
YCR063W	BUD31	YGL127C	SOH1	False	False	False	True
YCR063W	BUD31	YOL135C	MED7	False	False	True	False
YCR063W	BUD31	YPR152C	URN1	False	False	True	False
YCR065W	HCM1	YML051W	GAL80	False	False	True	False
YCR066W	RAD18	YGL058W	RAD6	True	False	False	False
YCR066W	RAD18	YOR128C	ADE2	True	False	False	False
YCR067C	SED4	YOR128C	ADE2	True	False	False	False
YCR068W	ATG15	YIR033W	MGA2	False	False	True	False
YCR068W	ATG15	YIR038C	GTT1	False	False	True	False
YCR068W	ATG15	YMR153W	NUP53	False	False	False	True
YCR068W	ATG15	YNL111C	CYB5	False	False	True	False
YCR068W	ATG15	YNL125C	ESBP6	False	False	False	True
YCR073C	SSK22	YGR142W	BTN2	False	False	True	False
YCR073C	SSK22	YLR006C	SSK1	False	False	True	False
YCR075W-A	EGO2	YEL020W-A	TIM9	False	False	False	True
YCR075W-A	EGO2	YKR007W	MEH1	False	False	False	True
YCR075W-A	EGO2	YMR213W	CEF1	False	False	False	True
YCR076C	FUB1	YNL189W	SRP1	False	True	False	False
YCR077C	PAT1	YDL139C	SCM3	False	True	False	False
YCR077C	PAT1	YDL175C	AIR2	False	True	False	False
YCR077C	PAT1	YJL124C	LSM1	False	True	False	False
YCR082W	AHC2	YER022W	SRB4	False	True	False	False
YCR082W	AHC2	YOR023C	AHC1	True	True	False	False
YCR083W	TRX3	YCR086W	CSM1	False	False	True	False
YCR083W	TRX3	YDR448W	ADA2	False	False	True	False
YCR086W	CSM1	YCR086W	CSM1	False	False	True	False
YCR086W	CSM1	YDL089W	NUR1	False	True	False	False
YCR086W	CSM1	YDR061W		True	False	False	False
YCR086W	CSM1	YDR088C	SLU7	False	False	False	True
YCR086W	CSM1	YDR439W	LRS4	True	True	True	True
YCR086W	CSM1	YER086W	ILV1	False	False	True	False
YCR086W	CSM1	YER106W	MAM1	False	True	True	False
YCR086W	CSM1	YER144C	UBP5	False	False	True	False
YCR086W	CSM1	YFR028C	CDC14	False	False	False	True
YCR086W	CSM1	YGL175C	SAE2	True	False	False	False
YCR086W	CSM1	YGR155W	CYS4	True	False	False	False
YCR086W	CSM1	YIL152W		False	False	True	False
YCR086W	CSM1	YJL110C	GZF3	False	False	True	False
YCR086W	CSM1	YKR010C	TOF2	False	False	True	False
YCR086W	CSM1	YKR034W	DAL80	False	False	True	False
YCR086W	CSM1	YKR068C	BET3	False	False	True	False
YCR086W	CSM1	YLR291C	GCD7	False	False	True	False
YCR086W	CSM1	YNL311C	SKP2	False	False	True	False
YCR086W	CSM1	YOL020W	TAT2	True	False	False	False
YCR086W	CSM1	YOL036W		False	False	False	True
YCR086W	CSM1	YOR264W	DSE3	True	True	True	False
YCR086W	CSM1	YOR281C	PLP2	False	True	False	False
YCR086W	CSM1	YPL093W	NOG1	False	False	False	True
YCR087C-A		YKR092C	SRP40	False	True	False	False
YCR088W	ABP1	YOR284W	HUA2	False	False	True	False
YCR093W	CDC39	YDR376W	ARH1	True	False	False	False
YCR095C	OCA4	YDR067C	OCA6	False	False	False	True
YCR095C	OCA4	YHL029C	OCA5	False	False	False	True
YCR095C	OCA4	YNL099C	OCA1	False	True	False	False
YCR095C	OCA4	YNL189W	SRP1	False	False	False	True
YCR095W-A		YDL226C	GCS1	False	False	False	True
YCR095W-A		YEL009C-A		False	False	False	True
YCR099C		YPR017C	DSS4	False	False	False	True
YCR105W	ADH7	YCR105W	ADH7	False	False	True	False
YCR106W	RDS1	YDR222W		False	False	True	False
YCR106W	RDS1	YEL072W	RMD6	False	False	True	False
YCR106W	RDS1	YGL247W	BRR6	False	False	True	False
YCR106W	RDS1	YGR081C	SLX9	False	False	True	False
YCR106W	RDS1	YGR140W	CBF2	False	False	True	False
YCR106W	RDS1	YHR130C		False	False	True	False
YCR106W	RDS1	YJL006C	CTK2	False	False	True	False
YCR106W	RDS1	YJL077W-B		False	False	True	False
YCR106W	RDS1	YMR060C	SAM37	False	False	True	False
YCR106W	RDS1	YMR141C		False	False	True	False
YCR106W	RDS1	YPL034W		False	False	True	False
YCR106W	RDS1	YPL243W	SRP68	False	False	True	False
YCR106W	RDS1	YPL267W	ACM1	False	False	True	False
YCR106W	RDS1	YPR046W	MCM16	False	False	True	False
YDL001W	RMD1	YDL133W	SRF1	True	False	False	False
YDL001W	RMD1	YMR079W	SEC14	True	False	False	False
YDL002C	NHP10	YER092W	IES5	True	False	False	True
YDL002C	NHP10	YGL150C	INO80	True	False	False	False
YDL002C	NHP10	YLR052W	IES3	False	True	False	True
YDL002C	NHP10	YNL084C	END3	False	False	False	True
YDL002C	NHP10	YOL069W	NUF2	False	False	False	True
YDL004W	ATP16	YPL271W	ATP15	False	False	False	True
YDL005C	MED2	YHR167W	THP2	False	False	True	False
YDL005C	MED2	YML051W	GAL80	False	False	True	False
YDL006W	PTC1	YDR162C	NBP2	True	True	True	False
YDL012C		YDR151C	CTH1	True	False	False	False
YDL012C		YFR047C	BNA6	True	False	False	False
YDL012C		YHR032W	ERC1	True	False	False	False
YDL012C		YHR140W		True	False	False	False
YDL012C		YIL172C	IMA3	True	False	False	False
YDL012C		YJL065C	DLS1	True	False	False	False
YDL012C		YOR355W	GDS1	True	False	False	False
YDL013W	SLX5	YDL013W	SLX5	False	False	False	True
YDL013W	SLX5	YDR148C	KGD2	False	False	False	True
YDL013W	SLX5	YDR510W	SMT3	True	False	True	False
YDL013W	SLX5	YER116C	SLX8	True	False	False	False
YDL013W	SLX5	YJL110C	GZF3	False	False	False	True
YDL013W	SLX5	YJR091C	JSN1	False	True	False	False
YDL013W	SLX5	YMR111C		False	False	True	True
YDL013W	SLX5	YOR285W	RDL1	False	False	False	True
YDL013W	SLX5	YOR368W	RAD17	False	False	False	True
YDL015C	TSC13	YFR035C		False	False	False	True
YDL015C	TSC13	YIR038C	GTT1	False	False	True	False
YDL015C	TSC13	YMR153W	NUP53	False	False	False	True
YDL015C	TSC13	YNR039C	ZRG17	False	False	False	True
YDL015C	TSC13	YOL110W	SHR5	False	False	False	True
YDL015C	TSC13	YOR324C	FRT1	False	False	True	False
YDL017W	CDC7	YDL160C	DHH1	True	False	False	False
YDL017W	CDC7	YEL023C		True	False	False	False
YDL017W	CDC7	YFR057W		True	False	False	False
YDL017W	CDC7	YGR099W	TEL2	True	False	False	False
YDL017W	CDC7	YJL088W	ARG3	True	False	False	False
YDL017W	CDC7	YKL039W	PTM1	True	False	False	False
YDL017W	CDC7	YNR048W		True	False	False	False
YDL017W	CDC7	YOR006C	TSR3	True	False	False	False
YDL020C	RPN4	YML051W	GAL80	False	False	False	True
YDL022W	GPD1	YDR142C	PEX7	False	False	True	True
YDL025C	RTK1	YPL260W	CUB1	False	False	True	False
YDL030W	PRP9	YDR026C	NSI1	False	True	False	False
YDL031W	DBP10	YPL004C	LSP1	False	False	True	False
YDL039C	PRM7	YDR373W	FRQ1	False	False	False	True
YDL042C	SIR2	YOR279C	RFM1	False	False	False	True
YDL043C	PRP11	YJL203W	PRP21	False	False	False	True
YDL043C	PRP11	YLR291C	GCD7	False	False	False	True
YDL043C	PRP11	YML064C	TEM1	False	False	False	True
YDL043C	PRP11	YPL173W	MRPL40	False	False	False	True
YDL044C	MTF2	YDL087C	LUC7	False	False	False	True
YDL044C	MTF2	YDR422C	SIP1	False	False	False	True
YDL044C	MTF2	YER094C	PUP3	False	False	False	True
YDL044C	MTF2	YGR048W	UFD1	False	False	False	True
YDL044C	MTF2	YJR046W	TAH11	False	False	False	True
YDL044C	MTF2	YKR027W	BCH2	False	False	False	True
YDL044C	MTF2	YLR347C	KAP95	False	False	False	True
YDL044C	MTF2	YLR386W	VAC14	False	True	True	False
YDL044C	MTF2	YMR055C	BUB2	False	False	False	True
YDL044C	MTF2	YNL189W	SRP1	False	False	False	True
YDL044C	MTF2	YOR023C	AHC1	False	False	False	True
YDL045C	FAD1	YGR077C	PEX8	False	False	True	False
YDL047W	SIT4	YKL192C	ACP1	False	False	False	True
YDL049C	KNH1	YDL226C	GCS1	False	False	False	True
YDL049C	KNH1	YJR110W	YMR1	False	False	False	True
YDL049C	KNH1	YNL044W	YIP3	False	False	False	True
YDL049C	KNH1	YNL204C	SPS18	False	False	False	True
YDL049C	KNH1	YPL070W	MUK1	False	False	False	True
YDL053C	PBP4	YER016W	BIM1	False	False	False	True
YDL053C	PBP4	YGR178C	PBP1	False	False	True	True
YDL053C	PBP4	YHR121W	LSM12	False	False	False	True
YDL053C	PBP4	YIL105W-A		False	False	False	True
YDL055C	PSA1	YDR510W	SMT3	False	False	True	False
YDL056W	MBP1	YMR197C	VTI1	False	False	True	False
YDL057W		YJL058C	BIT61	False	False	True	False
YDL057W		YLR098C	CHA4	False	False	True	False
YDL057W		YLR240W	VPS34	False	False	False	True
YDL057W		YPL049C	DIG1	False	False	True	False
YDL063C	SYO1	YDR381W	YRA1	True	False	False	False
YDL063C	SYO1	YPL131W	RPL5	True	False	False	False
YDL064W	UBC9	YDR510W	SMT3	False	False	True	False
YDL065C	PEX19	YGR119C	NUP57	False	True	False	False
YDL065C	PEX19	YGR218W	CRM1	False	True	False	False
YDL065C	PEX19	YLR071C	RGR1	True	False	False	False
YDL065C	PEX19	YMR047C	NUP116	False	True	False	False
YDL065C	PEX19	YMR163C	INP2	False	True	False	False
YDL066W	IDP1	YGL187C	COX4	False	False	True	False
YDL070W	BDF2	YLR227C	ADY4	False	False	True	False
YDL070W	BDF2	YLR399C	BDF1	False	False	True	False
YDL070W	BDF2	YMR227C	TAF7	False	False	True	False
YDL070W	BDF2	YNR034W	SOL1	False	False	True	False
YDL072C	YET3	YML029W	USA1	False	False	True	False
YDL073W	AHK1	YER118C	SHO1	False	False	True	False
YDL076C	RXT3	YLR098C	CHA4	True	False	True	False
YDL076C	RXT3	YMR168C	CEP3	False	False	False	True
YDL077C	VAM6	YMR231W	PEP5	False	False	False	True
YDL081C	RPP1A	YGR209C	TRX2	False	True	False	False
YDL081C	RPP1A	YLR340W	RPP0	False	True	False	False
YDL081C	RPP1A	YPR086W	SUA7	False	True	False	False
YDL083C	RPS16B	YLR449W	FPR4	False	False	False	True
YDL084W	SUB2	YDL084W	SUB2	False	False	True	False
YDL084W	SUB2	YDR381W	YRA1	False	False	False	True
YDL084W	SUB2	YDR510W	SMT3	False	False	True	False
YDL084W	SUB2	YER063W	THO1	False	True	True	False
YDL084W	SUB2	YGL122C	NAB2	False	False	True	False
YDL084W	SUB2	YKL214C	YRA2	False	False	True	False
YDL087C	LUC7	YDL233W	MFG1	False	False	False	True
YDL087C	LUC7	YDR404C	RPB7	False	False	False	True
YDL087C	LUC7	YHL006C	SHU1	False	False	False	True
YDL087C	LUC7	YHR033W		False	False	False	True
YDL087C	LUC7	YJR003C	MRX12	False	False	False	True
YDL087C	LUC7	YJR050W	ISY1	False	False	False	True
YDL087C	LUC7	YKL078W	DHR2	False	False	False	True
YDL087C	LUC7	YKL138C-A	HSK3	False	False	False	True
YDL087C	LUC7	YLL007C	LMO1	False	False	False	True
YDL087C	LUC7	YLR291C	GCD7	False	False	False	True
YDL087C	LUC7	YMR213W	CEF1	False	False	False	True
YDL087C	LUC7	YMR293C	HER2	False	False	False	True
YDL087C	LUC7	YNL086W	SNN1	False	False	False	True
YDL087C	LUC7	YOL024W		False	False	False	True
YDL087C	LUC7	YOR060C	SLD7	False	False	False	True
YDL087C	LUC7	YOR158W	PET123	False	False	False	True
YDL087C	LUC7	YPL002C	SNF8	False	False	False	True
YDL087C	LUC7	YPL282C	PAU22	False	False	False	True
YDL087C	LUC7	YPR083W	MDM36	False	False	False	True
YDL088C	ASM4	YFR002W	NIC96	False	False	False	True
YDL088C	ASM4	YJL117W	PHO86	False	False	False	True
YDL088C	ASM4	YJR046W	TAH11	False	False	False	True
YDL088C	ASM4	YLR201C	COQ9	False	False	False	True
YDL088C	ASM4	YML031W	NDC1	True	False	False	False
YDL088C	ASM4	YML051W	GAL80	False	False	False	True
YDL088C	ASM4	YML064C	TEM1	False	False	False	True
YDL088C	ASM4	YMR153W	NUP53	False	True	False	True
YDL088C	ASM4	YPR017C	DSS4	False	False	False	True
YDL088C	ASM4	YPR054W	SMK1	False	False	False	True
YDL089W	NUR1	YDL089W	NUR1	True	True	False	False
YDL089W	NUR1	YDR233C	RTN1	False	True	False	False
YDL089W	NUR1	YDR375C	BCS1	False	False	False	True
YDL089W	NUR1	YLR324W	PEX30	True	True	False	False
